,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
54,Sr. Data Engineer,Employer Provided Salary:$50K - $100K,"Sr. Data Engineer Responsibilities: - Design, develop, and implement scalable data pipelines and ETL processes using Java, Python, and Spark.- Collaborate with data scientists, analysts, and other stakeholders to understand data requirements and design efficient solutions. - Manage and optimize Spark clusters to ensure high performance and reliability. - Perform data exploration, data cleaning, and data transformation tasks to prepare data for analysis and modeling. - Develop and maintain data models and schemas to support data integration and analysis. - Implement data quality and validation checks to ensure accuracy and consistency of data. - Utilize REST API development skills to create and integrate data services and endpoints for seamless data access and consumption. - Monitor and troubleshoot data pipeline performance, identifying and resolving bottlenecks and issues. - Stay updated with the latest technologies and trends in big data, data engineering, data science, and REST API development, and provide recommendations for process improvements. - Mentor and guide junior team members, providing technical leadership and sharing best practices. Qualifications:- Master's degree in Computer Science, Data Science, or a related field. - Minimum of 3 years of professional experience in data engineering, working with Java, Python, Spark, and big data technologies. - Strong programming skills in Java and Python, with expertise in building scalable and maintainable code.- Proven experience in Spark cluster management, optimization, and performance tuning. - Solid understanding of data science concepts and experience working with data scientists and analysts. - - Experience in designing and developing REST APIs using frameworks such as Flask or Spring. - Strong problem-solving and analytical skills, with the ability to tackle complex data engineering challenges. - Excellent communication and collaboration skills, with the ability to work effectively in a team-oriented environment. If you are a highly motivated and skilled Senior Data Engineer with a passion for big data, data engineering, and REST API development, we would love to hear from you. Join our team and contribute to the success of our data-driven initiatives as we strive to make a significant impact in the industry. Thanks!",4.4,"Cortrack Solutions Pvt Ltd.
4.4",Remote,501 to 1000 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
55,AWS Data Engineer,Employer Provided Salary:$83K - $121K,"Data Engineer
Location: Hartford, CT 100 % onsite position candidates has to relocate onsite from day 1
Duration Fulltime (No visa transfer)
Overview: Data Migration Engineer having an experience migrating data from on prem to cloud.
Must Have: AWS (S3, Aethna, EMR, EC2), Spark, PySpark
Good to have: Databricks, Snowflake
Requirements:
Candidate must be experienced working in projects involving data migration on AWS",4.9,"PRO IT
4.9","Hartford, CT",51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
56,Data Engineer (f/m/d),-1,"Posting Date: Aug 12, 2023
Location: Remote work, DE
Remote, GB
Business Area: Supply Chain Software
Company: Körber Supply Chain Software GmbH
Data Engineer (f/m/d)
We are looking for a data engineer with a strong software engineering background to support the product development of our data science driven solutions in the supply chain management area. If you have a passion for handling data, clean coding and modern DevOps principles you could be a great fit for our team.

Your role in our team
You will create and maintain production-grade AI and ML-related data pipelines using relevant technologies",3.2,"Körber
3.2",Remote,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
57,Data Engineer,Employer Provided Salary:$120K - $145K,"Hi from Pumpkin!
Pumpkin is a pet care company on a mission to help make ‘the best pet care possible fur all’. We want to revolutionize pet healthcare by making it easier for families to provide their pets with the wellness and medical care they need throughout their lives. Launched by Zoetis (ZTS), a Fortune 500 company that’s the world’s largest animal health company, Pumpkin is an early-stage startup with big dreams! As a pack, we share agility, guts, collaboration, and a relentless pursuit in creating a healthier, happier world for pets and their people.

Pumpkin is looking for an experienced Data Engineer to join our growing data and analytics team. In this role, you’ll enhance data accessibility, establishing a dependable platform that enables decentralized teams to discover insights and create impactful product features. As a part of our data team, you will significantly influence the evolution of our data platform. Your input will directly affect Pumpkin's capacity to reveal insights and enrich our knowledge of pet owners and their pets. If you're passionate about data, enjoy problem-solving, and are excited to improve pets' lives, we would love to hear from you!",4.7,"Pumpkin
4.7",Remote,51 to 200 Employees,2014,Company - Private,Banking & Lending,Financial Services,Unknown / Non-Applicable
58,Data Engineer,Employer Provided Salary:$149K - $223K,"Amplitude is a leading digital analytics platform that helps companies unlock the power of their products. Almost 2,000 customers, including Atlassian, Jersey Mike's, NBCUniversal, Shopify, and Under Armour, rely on Amplitude to gain self-service visibility into the entire customer journey. Amplitude guides companies every step of the way as they capture data they can trust, uncover clear insights about customer behavior, and take faster action. When teams understand how people are using their products, they can deliver better product experiences that drive growth. As an organization, we approach challenges with humility, take ownership of our contributions, and embrace a growth mindset that pushes us to constantly improve ourselves, each other, and the value we bring to customers and partners.
Amplitude's Commitment to Diversity Equity & Inclusion (DEI): Amplitude also believes that diversity enables the creation of better products, improves the ability to solve complex problems, and drives more powerful solutions. We strive to create an environment of inclusion-one focused on psychological safety, empathy, and human connection,-that will allow employees of all backgrounds to thrive.",3.3,"Amplitude
3.3","San Francisco, CA",501 to 1000 Employees,2012,Company - Public,Software Development,Information Technology,$100 to $500 million (USD)
59,Data Engineer,Employer Provided Salary:$120K - $150K,"Pallidus, Inc. is a fast-growing producer of large diameter Silicon Carbide (SiC) wafers for high power and high frequency semiconductor applications in transportation, green energy, telecommunications, and Industrial markets. Pallidus’ M-SiC™ technology delivers step change improvements in SiC quality and cost effectiveness to drive wafer to device yield performance. Pallidus is a high energy, technology driven and innovative startup company looking for like-minded people to join our team.

SCOPE
Pallidus is looking for a Data Engineer to deliver business value through the design and integration of information models that originate from multiple data sources. You will be responsible for expanding and optimizing our data and data pipeline architecture and data flow and collection for cross-functional teams. The Data Engineer will be part of the growing the data science team and be responsible for the day-to-day activities related to the implementation of new services and support for existing services.

RESPONSIBILITIES",3.8,"Pallidus, Inc
3.8",Remote,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
60,Data Engineer Cloud Analytics,-1,"Job Role: Data Engineer (Cloud Analytics)
Location: Remote (with in United States)
Duration: Contract
Description:
This Data Engineer (Cloud Analytics) will support data sourcing strategies, designs, and implementation for Federal Enterprise Cloud Data Lake by designing, building, and integrating data from various sources in support of predictive and adaptive analytics.
Required (Individual Role):
We are looking for a data engineer who can create and manage automated data pipelines using the latest technologies for data ingestion, processing, and delivery. You will work with cloud services such as Azure and Apache Hadoop to design and implement data lake solutions that support advanced analytics use cases. You will also develop and deploy data distribution mechanisms using APIs, event streams, and pub/sub models. You will be responsible for migrating data lakes from on-premises to cloud, optimizing data workflow performance, and monitoring data quality and availability. You will collaborate with data analysts, scientists, and visualization experts to deliver insights to our clients.",-1,SMK Soft Inc,Remote,-1,-1,-1,-1,-1,-1
61,AWS Data Engineer,Employer Provided Salary:$83K - $121K,"Data Engineer
Location: Hartford, CT 100 % onsite position candidates has to relocate onsite from day 1
Duration Fulltime (No visa transfer)
Overview: Data Migration Engineer having an experience migrating data from on prem to cloud.
Must Have: AWS (S3, Aethna, EMR, EC2), Spark, PySpark
Good to have: Databricks, Snowflake
Requirements:
Candidate must be experienced working in projects involving data migration on AWS",4.9,"PRO IT
4.9","Hartford, CT",51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
62,Senior Cloud Data Engineer,$97K - $141K (Glassdoor est.),"Role: Senior Cloud Data Engineer
Location: Trenton, NJ (Hybrid,3 days onsite)
Contract Duration: 12+ Months
Interview: In person interviews on Thursday and Friday afternoon
The State of NJ is seeking a Cloud Data Engineer that will assist in maintaining, and monitoring infrastructure as well as build or assist in building data transformation pipelines. Candidate must have prior experience with AWS or Azure and extensive knowledge of python for ETL development. Additional Cloud-based tools experience is important (see skills section)
Additional desired skills include experience with the following:",5.0,"CentillionZ IT Solutions
5.0","Trenton, NJ",51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
63,Sr. Data Engineer with Python/– 10+ Years,Employer Provided Salary:$130K - $140K,"We need Only Local candidate to Wilmington, DE
FULLTIME POSITION
Job Title: Sr. Data Engineer with Python– 10+ Years
Location: Wilmington, DE – Only Local and near by candidate
Duration: FTE
Job Description:
5+ years of professional work experience designing and implementing data pipelines in a cloud environment is required.",-1,RSHARMA,"Wilmington, DE",-1,-1,-1,-1,-1,-1
64,AWS Data Engineer,Employer Provided Salary:$60.00 - $75.00 Per Hour,"Title: AWS Data Engineer
Location: Columbus, OH (Day 1 onsite / Hybrid Model)
Duration: Contract
Job Description:
Data Engineer: Open positions – 2
Skills:
Must Have:
BS/BA degree or equivalent experience",4.5,"Synkriom Technology Pvt. Ltd.
4.5","Columbus, OH",201 to 500 Employees,2015,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD)
65,Cloud Data Engineer,$116K - $157K (Glassdoor est.),"Leading the future in luxury electric and mobility
At Lucid, we set out to introduce the most captivating, luxury electric vehicles that elevate the human experience and transcend the perceived limitations of space, performance, and intelligence. Vehicles that are intuitive, liberating, and designed for the future of mobility.
We plan to lead in this new era of luxury electric by returning to the fundamentals of great design – where every decision we make is in service of the individual and environment. Because when you are no longer bound by convention, you are free to define your own experience.
Come work alongside some of the most accomplished minds in the industry. Beyond providing competitive salaries, we’re providing a community for innovators who want to make an immediate and significant impact. If you are driven to create a better, more sustainable future, then this is the right place for you.

We are looking for a top-notch Python developer with hands-on experience to join our Infrastructure and Cloud team. As a Cloud Developer, you will work within a newly formed team to expand the capabilities of departmental tooling using fault-tolerant and scalable solutions for multiple customers.",3.2,"Lucid Motors
3.2","Newark, CA",5001 to 10000 Employees,2007,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable
66,Big Data Engineer,Employer Provided Salary:$60.00 Per Hour,"""Architect, build, and launch new data models that provide intuitive analytics to the team.
Lead large-scale data engineering, integration and warehousing projects, build
custom integrations between cloud-based systems using APIs and write complex and
efficient queries to transform raw data sources into easily accessible models by using
the Data integration tool with coding across several languages such as Java, Python,
and SQL.""
Banking/Finance domain experience, relational dimensional and/or unstructured data modeling experience
Big Data applications development experience, NoSql experience, Azure (preferred), Java, Kafka/Spark",-1,Comprise IT Solutions,"Berkeley Heights, NJ",1 to 50 Employees,-1,Self-employed,-1,-1,Unknown / Non-Applicable
67,Sr. Azure Data Engineer,Employer Provided Salary:$110K - $130K,"Role: Azure Lead Data Engineer
Location: Remote
Duration: Full Time
Job Description:
9+ Years of Experience in designing and hands-on development in cloud-based analytics solutions.
Expert level understanding on Azure Data Factory, Azure Synapse, Azure SQL, Azure Data Lake, and Azure App Service is required.
Designing and building of data pipelines using API ingestion and Streaming ingestion methods.
Knowledge of Dev-Ops processes (including CI/CD) and Infrastructure as code is essential.
Experience in developing NO SQL solutions using Azure Cosmos DB is essential.
Thorough understanding of Azure and AWS Cloud Infrastructure offerings.
Strong experience in common data warehouse modelling principles including Kimball, Inmon.
Experience in additional Modern Data Platforms related technologies such as Snowflake, Matillion, BryteFlow and Tableau are a distinct advantage
Knowledge in Azure Databricks, Azure IoT, Azure HDInsight + Spark, Azure Stream Analytics, Power BI is desirable
Knowledge of Microsoft BI Stack (SSRS/SSAS (Tabular with DAX & OLAP with MDX) SSIS) is desirable.
Knowledge of C# and Hands-on with Powershell scripting is desirable.
Working knowledge of Python is desirable
Experience developing security models.",4.4,"Clairvoyant Inc.
4.4",Remote,51 to 200 Employees,-1,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable
68,Cloud Data Engineer,Employer Provided Salary:$69.61 - $80.00 Per Hour,"Top skills:
Must-Haves (Concepts & Tools):
AWS cloud—KMS, S3, Glue, Lambda etc.
Deployed data pipelines
Java, Python or PySpark hands on development experience
Nice-to-Haves (Concepts & Tools):
Prior ETL migration experience from on prem. To cloud
Exposure to even driven streaming",-1,Cloudrex,Remote,-1,-1,-1,-1,-1,-1
69,AWS Data Engineer,Employer Provided Salary:$65.00 - $70.00 Per Hour,"Position: AWS Data Engineer
Location: Columbus, OH-Day 1 onsite
Duration: Contract
Implementation: Virtusa
Client: JPMC
Need minimum 10 years experience
Mandatory Skills: Java, AWS Glue, Terraform, Spark
Job Description:",-1,Softsnippets Inc,"Columbus, OH",-1,-1,-1,-1,-1,-1
70,Sr. Data Engineer,Employer Provided Salary:$84K - $191K,"Job Summary:
The primary purpose of this role is to translate business requirements and functional specifications into logical program designs and to deliver modules, stable application systems, and Data or Platform solutions. This includes developing, configuring, or modifying complex integrated business and/or enterprise infrastructure or application solutions within various computing environments. This role facilitates the implementation and maintenance of complex business and enterprise Data or Platform solutions to ensure successful deployment of released applications.
Minimum Qualifications
Bachelor's Degree in Engineering, Computer Science, CIS, or related field (or equivalent work experience in a related field)",-1,Market Tree Research,"Carolina, WV",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
71,Data Engineer (f/m/d),-1,"Posting Date: Aug 12, 2023
Location: Remote work, DE
Remote, GB
Business Area: Supply Chain Software
Company: Körber Supply Chain Software GmbH
Data Engineer (f/m/d)
We are looking for a data engineer with a strong software engineering background to support the product development of our data science driven solutions in the supply chain management area. If you have a passion for handling data, clean coding and modern DevOps principles you could be a great fit for our team.

Your role in our team
You will create and maintain production-grade AI and ML-related data pipelines using relevant technologies",3.2,"Körber
3.2",Remote,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
72,BI Data Engineer II,$106K - $134K (Glassdoor est.),"We are currently hiring a BI Data Engineer II in Boston, MA (Hybrid) .
This is a great role on a team that is transforming Business Intelligence technology at Boston Beer. The Data Engineer II is a technical role with SQL Server and Azure cloud data technology at its core and has ample opportunity for technical growth as we move from traditional data technologies to cloud data architecture. As Boston Beer takes on new challenges in areas like supply chain and digital, this role will be highly involved in ensuring our data platform is scalable, performant, and ready for the future.
Working within the Boston-based Business Intelligence team, this role is responsible for various database activities all centered on delivering impactful Business Intelligence solutions and maintaining and improving our database systems. This is a multi-faceted role that includes technical analysis, design, development, testing and maintenance as well as user interaction including requirements gathering, training, etc. This role will work on our on-premises SQL data warehouse platform and helping to build out the data platform of the future in Azure.",3.9,"The Boston Beer Company
3.9","Boston, MA",1001 to 5000 Employees,1984,Company - Public,Food & Beverage Manufacturing,Manufacturing,$1 to $5 billion (USD)
73,Data Engineer,Employer Provided Salary:$100K - $140K,"Oddball believes that the best products are built when companies understand and value the things they are working on. We value learning and growth and the ability to make a big impact at a small company. We believe that we can make big changes happen and improve the daily lives of millions of people by bringing quality software to the federal space.
We are hiring a Data Engineer to work on a pivotal Federal program that is making a positive impact on millions of Americans' daily lives.
What you'll be doing:
Migrating custom-built Python ETL and ELT pipelines into a modern orchestration framework with Argo Workflows and dbt.
Improving observability, discoverability, governance, and implementing a common data integrity and data quality testing framework using tools such as dbt, OpenMetadata and Great Expectations.",4.6,"Oddball
4.6",Remote,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
74,Data Engineer,Employer Provided Salary:$65.00 Per Hour,"Job Title: Data Engineer (23-32722)
Location: Boston, MA (2-3 day onsite a week)
Duration: Contract
Job Description:
Implementing ETL pipelines within and outside of a data warehouse using Python and Snowflakes Snow SQL
Querying Snowflake using SQL.
Development of scripts using Unix, Python, etc. for loading, extracting, and transforming data.
Knowledge of Amazon Web Services Redshift
Assist with production issues in Data Warehouses like reloading data, transformations, and translations
Develop a Database Design and Reporting Design based on Business Intelligence and Reporting requirements
Skills: Snowflake, Databrcks, Azure Synapse",-1,"Hayward Group, LLC","Boston, MA",1 to 50 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable
75,Data Engineer - LATAM,-1,"About Passport:

Passport is reinventing cross-border e-commerce logistics as the modern international shipping carrier of choice for eCommerce (customers include Bombas, Native, Ritual, Seed.com). By combining our proprietary asset light network along with technology and customer support, we ensure that consumers around the world receive their packages without the hassle and pain that is typically associated with international shipping.

We’re a growing, ambitious team looking to upend the trillion-dollar international parcel shipping industry through a world-class experience. At Passport, you will have the opportunity to work with some of the biggest e-commerce merchants in the world and think strategically on how to add value to their international business. See this TechCrunch (https://tcrn.ch/2TKQ4eO) article to understand why brands love us.
Responsibilities",2.7,"Passport
2.7",Remote,201 to 500 Employees,2010,Company - Private,Computer Hardware Development,Information Technology,$5 to $25 million (USD)
76,Data Engineer,Employer Provided Salary:$80K - $100K,"BUILD YOUR FUTURE WHILE YOU HELP BUILD A BETTER WORLD!
Tremco CPG is an aggressive, growth-oriented company with revenues of over $1 billion. We are a world leader in solving complex waterproofing and roofing problems for our commercial, institutional, and industrial customers.
If you’re looking for a place to build a career, with great benefits, advancement opportunity, technology, people and a commitment to a sustainable future, you’ve found it with us.
Tremco CPG is currently searching for a Data Engineer in our Roofing and Building Maintenance Division.
*100% REMOTE / TELEWORK*
We are looking for a candidate that thrives in a collaborative environment, is a self-starter, and is passionate about data science. Our data science team is the foundation for data-driven business decisions and is leading the way for continued growth in innovative markets within the construction industry.
On the Data Science team, the Data Engineer’s purpose is to design, develop, and maintain the company's data infrastructure, pipelines, and workflows. They are responsible for merging predictive and prescriptive modeling to ensure it stays consistent with data flowing across the organization. They work closely with data scientists, analysts, and other stakeholders to ensure the data is properly collected, stored, processed, and analyzed to drive informed business decisions.
If you are passionate about data science and want to work with a dynamic team of professionals, please apply today!",3.9,"Tremco Incorporated
3.9",Remote,1001 to 5000 Employees,1997,Subsidiary or Business Segment,Chemical Manufacturing,Manufacturing,$500 million to $1 billion (USD)
77,Snowflake Data Engineer,-1,"REQUIRED SKILLS
- Strong/ Proven Data Engineering experience with Snowflake
-Strong Azure Experience is required
-Experience configuring private networks on the cloud
-Experience moving data from Snowflake to Azure
Job Type: Contract
Application Question(s):
Are you willing to work on W2?",-1,Radiant System,Remote,-1,-1,-1,-1,-1,-1
78,Junior Data Engineer,$71K - $103K (Glassdoor est.),"Overview
Technomics is a growing employee-owned, decision analytics company that specializes in cost and economic analysis to facilitate better decisions faster. We enable a wide range of clients across the Federal government, from senior level policy makers to program managers, to choose smartly, buy effectively and operate efficiently. We deliver practical, credible and defensible results offering actionable insights by applying data-driven and analytics-based approaches in combination with multidisciplinary talent, subject matter experts, and tangible and repeatable assets in the form of databases, models, approaches and techniques.
Our data engineers have the knowledge, skills, and initiative to deliver timely and innovative data management solutions to our clients. You will function as part of high-performing project team that is responsible for ensuring that organizations throughout the federal government are able to leverage their data to improve both their day-to-day operations and decision-making power. Our data engineers are responsible for shaping the future of analytics for your clients by identifying new data sources, modeling techniques, and ways of leveraging that data.",4.5,"Technomics
4.5","Arlington, VA",51 to 200 Employees,1984,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $100 million (USD)
79,Data Engineer,$87K - $120K (Glassdoor est.),"Summary:
Design, develop and implement scalable batch/real time data pipelines (ETLs) to integrate data from a variety of sources into Data Warehouse and Data Lake
Design and implement data model changes that align with warehouse dimensional modeling standards.
Proficient in Data Lake, Data Warehouse Concepts and Dimensional Data Model.
Responsible for maintenance and support of all database environments, design and develop data pipelines, workflow, ETL solutions on both on-prem and cloud-based environments.
Design and develop SQL stored procedures, functions, views, and triggers
Design, code, test, document and troubleshoot deliverables
Collaborate with others to test and resolve issues with deliverables",3.8,"Zelis
3.8","Saint Petersburg, FL",1001 to 5000 Employees,2016,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable
80,Data Engineer,-1,"What to Expect
As a Tesla Manufacturing Engineer, you have the important role of designing “The Machine that builds the Machine”. You will work with the global cross-functional teams to develop high quality and efficient manufacturing equipment and processes that will produce the power electronics that drive our cars and energy products.
What You’ll Do
Analyzing trends in manufacturing key performance indicators at a global level
Analyzing complex datasets to determine correlations between manufacturing equipment, processes, product design and field reliability
Providing strategic insights, hypotheses, and conclusions based upon this analysis
Developing standards in manufacturing reporting tools and dashboards to enhance visibility into the health of global manufacturing lines


What You’ll Bring",3.6,"Tesla
3.6","Palo Alto, CA",10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD)
81,Sr. Data Engineer,Employer Provided Salary:$50K - $100K,"Sr. Data Engineer Responsibilities: - Design, develop, and implement scalable data pipelines and ETL processes using Java, Python, and Spark.- Collaborate with data scientists, analysts, and other stakeholders to understand data requirements and design efficient solutions. - Manage and optimize Spark clusters to ensure high performance and reliability. - Perform data exploration, data cleaning, and data transformation tasks to prepare data for analysis and modeling. - Develop and maintain data models and schemas to support data integration and analysis. - Implement data quality and validation checks to ensure accuracy and consistency of data. - Utilize REST API development skills to create and integrate data services and endpoints for seamless data access and consumption. - Monitor and troubleshoot data pipeline performance, identifying and resolving bottlenecks and issues. - Stay updated with the latest technologies and trends in big data, data engineering, data science, and REST API development, and provide recommendations for process improvements. - Mentor and guide junior team members, providing technical leadership and sharing best practices. Qualifications:- Master's degree in Computer Science, Data Science, or a related field. - Minimum of 3 years of professional experience in data engineering, working with Java, Python, Spark, and big data technologies. - Strong programming skills in Java and Python, with expertise in building scalable and maintainable code.- Proven experience in Spark cluster management, optimization, and performance tuning. - Solid understanding of data science concepts and experience working with data scientists and analysts. - - Experience in designing and developing REST APIs using frameworks such as Flask or Spring. - Strong problem-solving and analytical skills, with the ability to tackle complex data engineering challenges. - Excellent communication and collaboration skills, with the ability to work effectively in a team-oriented environment. If you are a highly motivated and skilled Senior Data Engineer with a passion for big data, data engineering, and REST API development, we would love to hear from you. Join our team and contribute to the success of our data-driven initiatives as we strive to make a significant impact in the industry. Thanks!",4.4,"Cortrack Solutions Pvt Ltd.
4.4",Remote,501 to 1000 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
82,Investments Technology Data Engineer,Employer Provided Salary:$135K - $145K,"Why work for us?

A career at Janus Henderson is more than a job, it’s about investing in a brighter future together.

Our Mission at Janus Henderson is to help clients define and achieve superior financial outcomes through differentiated insights, disciplined investments, and world-class service. We will do this by protecting and growing our core business, amplifying our strengths and diversifying where we have the right.

Our Values are key to driving our success, and are at the heart of everything we do:

Clients Come First - Always | Execution Supersedes Intention | Together We Win | Diversity Improves Results | Truth Builds Trust

If our mission, values, and purpose align with your own, we would love to hear from you!",3.8,"Janus Henderson
3.8","Denver, CO",1001 to 5000 Employees,2017,Company - Public,Investment & Asset Management,Financial Services,Unknown / Non-Applicable
83,Data Engineer,-1,"Job Description:

DA Davidson is looking for an energetic, creative Data Engineer to join our expanding team of analytics professionals. This role will be responsible for expanding and optimizing our data and data pipeline architecture, as well as monitoring, troubleshooting and performance tuning data flows used in the collection, integration and provisioning of data. Candidates should have experience building data pipelines and enjoy optimizing entire data systems as well as building them from the ground up. The Data Engineer will work alongside our software development teams, database architects, data analysts and end users on data initiatives, and will ensure our data delivery architecture is consistent with best practices. Candidates must be comfortable working in an Agile team in support of multiple teams, across various systems and products. The right candidate will be excited by the prospect of optimizing or even re-designing our company’s data architecture to support our growing portfolio of data initiatives.",4.0,"D.A. Davidson Companies
4.0",Remote,1001 to 5000 Employees,1935,Company - Private,Investment & Asset Management,Financial Services,$100 to $500 million (USD)
84,Data Engineer,-1,"At Brooks, new ideas, new technologies and new ways of thinking are driving our future. Our customer focused culture encourages employees to embrace innovation and challenge the status quo with novel thinking and collaborative work relationships.

All we accomplish is grounded in our core values of World Class, Empowered, Accountable, Respectful, Engaged.
Data Engineer
Job Description
What you’ll do:
Proven analytical and problem solving skills.
Proficient with SQL as a tool to solve problems, analyze data, create ad hoc reports and test.
Nice to have knowledge of Oracle ERP Order management",3.9,"Brooks Automation
3.9",Remote,1001 to 5000 Employees,1978,Company - Private,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD)
85,Healthcare Data Engineer for Databricks,Employer Provided Salary:$55.00 - $65.00 Per Hour,"As a healthcare data engineer, you will be a core member of the data engineering team to own, manage and monitor healthcare data extracts and transformations. You will work with a team of passionate, experienced, nimble, and goal-oriented team that is trying to solve complex problems for healthcare customers. You will embrace change, and rapidly build, test, and scale high-priority data engineering use cases that drive incremental business value for our customers and partners in the overall architecture.
****Please do not apply if you do not have healthcare data experiences****
Responsibilities
· Understand, document, and evolve the business, and technical requirements by working closely with the rest of the team, and customer team
· Develop and maintain clinical data extracts and SSIS packages using SQL (experience required) and other ETL tools to move the data into cloud instances",-1,Percept Health,Remote,-1,-1,-1,-1,-1,-1
86,Python Data Engineer,Employer Provided Salary:$95K - $100K,"Role: Python – Data Engineer
Type – Fulltime
Location – Pittsburg,PA (Onsite)
Job description:
· Design, develop and implement Machine Learning models.
· Use Python programming language to perform automated tasks to check Capital Analysis and Review.
· Use moules like Pandas, NumPy, for data manipulation and analysis.
· Use Machine Learning tools such as Apache Airflow to perform automated tasks by writing programs in Python.",-1,ZENOTIS,"West Pittsburg, PA",Unknown,-1,Company - Public,Staffing & Subcontracting,Human Resources & Staffing,Unknown / Non-Applicable
87,Data Engineer - Remote,Employer Provided Salary:$77K - $116K,"Our work matters. We help people get the medicine they need to feel better and live well. We do not lose sight of that. It fuels our passion and drives every decision we make.
Job Posting Title
Data Engineer - Remote
Job Description Summary
This position will analyze problems in terms of detailed requirements. Role will build and implement high quality data pipelines using at least one Data Management tool. Responsible for integrating the pipelines to Data Quality Frameworks (DQF) and capture the KPI (Key Performance Indicators). Ensure each pipeline comes with built in governance (data dictionary) and meta-data (job related information). Will develop or consume web services for data integration and orchestration needs. Perform ingestion, transformation and data enrichments. Responsible for understanding RDBMS concepts and connectivity to various databases and sources (including Cloud) including virtualization. Contribute to 24x7x365 days of on-call staff coverage.
Job Description
IT
Bachelors - Computer and Information Science
Potential pay for this position ranges from $77,100.00 - $115,900.00 based on experience and skills. Pay range may vary by 8% depending on applicant location.",3.2,"Prime Therapeutics
3.2",Remote,5001 to 10000 Employees,1998,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD)
88,Junior Data Engineer,-1,"Cleveland Browns Job Opportunity

Descriptions
The Haslam Sports Group Business Analytics group works closely with the Cleveland Browns and Columbus Crew in various non-football areas of the business, by providing access to information and insights to help optimize overall business-related operations of each club. Haslam Sports Group is seeking an entry level, full-time junior data engineer candidate. The primary duties of this candidate include maintaining ETL processes, developing reports and/or maintaining the quality of data. The ideal candidate will have a minimum of 0-2 years of experience in the below duties & qualifications.

Qualifications
Education/Experience
Demonstrated desire for career in data engineering, through relevant completed certifications, college degree and/or work experience.
Skills
Practical Experience/Duties",-1,Haslam Sports Group,"Berea, OH",Unknown,-1,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable
89,Data Engineer,Employer Provided Salary:$120K - $150K,"Pallidus, Inc. is a fast-growing producer of large diameter Silicon Carbide (SiC) wafers for high power and high frequency semiconductor applications in transportation, green energy, telecommunications, and Industrial markets. Pallidus’ M-SiC™ technology delivers step change improvements in SiC quality and cost effectiveness to drive wafer to device yield performance. Pallidus is a high energy, technology driven and innovative startup company looking for like-minded people to join our team.

SCOPE
Pallidus is looking for a Data Engineer to deliver business value through the design and integration of information models that originate from multiple data sources. You will be responsible for expanding and optimizing our data and data pipeline architecture and data flow and collection for cross-functional teams. The Data Engineer will be part of the growing the data science team and be responsible for the day-to-day activities related to the implementation of new services and support for existing services.

RESPONSIBILITIES",3.8,"Pallidus, Inc
3.8",Remote,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
90,Data Engineer Cloud Analytics,-1,"Job Role: Data Engineer (Cloud Analytics)
Location: Remote (with in United States)
Duration: Contract
Description:
This Data Engineer (Cloud Analytics) will support data sourcing strategies, designs, and implementation for Federal Enterprise Cloud Data Lake by designing, building, and integrating data from various sources in support of predictive and adaptive analytics.
Required (Individual Role):
We are looking for a data engineer who can create and manage automated data pipelines using the latest technologies for data ingestion, processing, and delivery. You will work with cloud services such as Azure and Apache Hadoop to design and implement data lake solutions that support advanced analytics use cases. You will also develop and deploy data distribution mechanisms using APIs, event streams, and pub/sub models. You will be responsible for migrating data lakes from on-premises to cloud, optimizing data workflow performance, and monitoring data quality and availability. You will collaborate with data analysts, scientists, and visualization experts to deliver insights to our clients.",-1,SMK Soft Inc,Remote,-1,-1,-1,-1,-1,-1
