,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
55,Data Engineer,Employer Provided Salary:$105K - $121K,"It's fun to work in a company where people truly believe in what they are doing. At Dutch Bros Coffee, we are more than just a coffee company. We are a fun-loving, mind-blowing company that makes a difference one cup at a time.
Being part of the Dutch Family
You are adaptable, a servant leader, and community-minded. You view yourself as an unfinished product on the constant pursuit of personal and professional development. We rely on our people to uphold our core values of speed, quality, and service to protect our culture and ensure our growth remains limitless!

Dutch Bros mission statement
We are a fun-loving, mind-blowing company that makes a massive difference one cup at a time.

Who we are
Dutch Bros puts people first in everything we do. Joining our team gives you the opportunity to build a compelling future while making a massive difference in the lives of our customers and communities.
We love people and we love OUR people! Here’s what we offer
Here at Dutch Bros, we want our employees to feel valued, and we recognize there's more to value than a salary. The following benefits and perks were hand-picked to cater to our diverse employee base:
Medical/Dental/Vision/Short Term Disability/Life insurances
Paid Sick Days
401(k) plan with employer match after one year of employment
Education Benefit Program
Vacation/Floating Holidays/Paid Time Off
Paid Parental Leave
Flexible Schedule
Paid Volunteer Days
Various employee discounts
Office perks, such as hi-lo desks, snacks provided daily, casual dress code, and an in-house coffee bar with a dedicated Broista
Position Overview
The Data Engineer is a lifelong learner with deep knowledge of data warehouse and ETL solutions. This role engages in BI activities which include the design, development, and implementation of data assets, data governance policies, and data management processes. This role works with other teams to understand and collect requirements for designing data assets (data warehouses, pipelines,etc.) and deliver reliable and sustainable data products for internal use.
Key Result Areas (KRAs)
Design, develop, and improve ETL and data warehouse tools at Dutch Bros to deliver reliable, high quality and sustainable data solutions:
Design and develop new ETL solutions
Improve the performance and effectiveness of current ETL processes
Design and implement new data warehouses
Monitor and improve the performance of the current data warehouses
Perform ongoing preventive maintenance on data pipelines and related applications
Develop and improve the data asset documentation:
Build data catalog for the legacy and new data assets
Develop data architecture diagram
Develop data dictionaries for the legacy and new data assets
Categorize and tag the data to democratize the data assets to a wider group
Develop ETL and data warehouse description documentation
Develop and support the data governance efforts:
Develop data policies to manage the access and availability of data assets
Develop data policies to support privacy and security compliance efforts
Monitor the permissions, access and availability of data for different internal and external users
Apply the best practices to improve the data security for the data in motion or at rest
Other duties as assigned
Job Qualifications
Required Qualifications:
Minimum of 3 years of experience in a data engineering role, required
2 additional years of experience developing data warehouses on Snowflake platform, required
Bachelor's degree in Computer Science, Software or Computer Engineering, Applied Math, Physics, Statistics, or a related field, preferred
Experience with data warehousing concepts, SQL, and SQL Analytical functions, required
Experience in using the Azure platform to implement data solutions (ADF, SQL DBs, Purview, Storage Units, etc.), required
Data visualization and dashboarding experience (Power BI, Tableau, Looker, etc.)
Experience in data modeling (dimensional, normalized, key-value pair)
DevOps experience (Azure DevOps or Gitlab) delivering continuous improvements
Experience in management and maintenance of data pipelines in an enterprise setting
Problem-solving orientation with the ability to leverage both quantitative and qualitative analyses to drive decision-making
Preferred Qualifications:
Background and experience working in food and beverage industry
Working knowledge of data programming languages/solutions (Python, Java or R)
Working knowledge of big data and real-time pipelines (such as Spark, Kafka, Airflow, Hive, Elastic Search, etc.)
Experience in working with data catalog/quality/governance solutions (including Informatica, Collibra, Alation)
Familiar with real-time pipeline design and management principles and concepts
Experience building RESTful APIs to enable data consumption
Experience with Action Analytics (Microsoft D365 Analytics solution)
Familiarity with Azure Logic Apps
Preferred Certifications:
Azure platform (Developer/Architect/Data Engineer)
Snowflake platform (SnowPro Core/Advanced)
Competencies
Adaptable
Collaborative
Communication
Effective Prioritization
Functional and Tech. Expertise
Initiative
Physical Requirements
Occasional lifting up to ten pounds
Must be able to work in a climate-controlled office environment
Vision must be good, or corrected to normal, to perform normal job duties
Hearing must be good, or corrected to normal, to have the ability to understand information to perform job duties
Ability to read and write in English in order to process paperwork and follow up on any actions necessary
Sitting for extended periods of time
Manual dexterity needed for keyboarding and other repetitive tasks
This position is eligible for remote work within any state Dutch Bros currently resides in (AL, AZ, CA, CO, ID, KS, KY, MO, NM, NV, OK, OR, TN, TX, UT, and WA)
Compensation:
$104,788.59 - $121,478.69
If you like wild growth and working in a unique and fun environment, surrounded by positive community, you'll enjoy your career with us!",4.1,"Dutch Bros
4.1",Oregon,10000+ Employees,1992,Company - Public,Restaurants & Cafes,Restaurants & Food Service,$500 million to $1 billion (USD)
56,Data Performance Engineer,Employer Provided Salary:$55.00 Per Hour,"Data Performance Engineer
Only candidate with years of experience: +8
Those authorized to work in the U.S. are encouraged to apply.
Remote
Interview Process: 3 Rounds of Zoom Video Interview
Candidate must have Data Performance Engineer experience.
Skill and Experience Required
· Experience in consuming large data volume
· Advance SQL skills
· Optimize strategy process for data handling for aggregation tables (Minimize processing time for large data volume)
· Experience in data loading with complex model for data and batch orchestration
· Throughput understanding, monitoring for efficient data loading
· Identifying bottlenecks and resource investigation
· Experience in periodic ETL Code maintenance and setting up SLA for cross functional team
· Implementing necessary techniques to improve ETL performance in Both DB and Application
· Improving query performance by turning ad re-evaluating data model
· Identifying dependency impact on both data and Application
Duties and responsibilities
· Performance Analysis and documenting factors (bottleneck, memory handling and inefficiency area which needs improvement)
· Identifying and documenting execution Benchmarks and Metrics
· Optimization on application and database
· Validation techniques for data and Orchestration
· Documentation for Optimization and Operations
· Implementation Alert mechanism in case of potential impact to downstream
· Collecting and documenting the Metrics for each ETL application
Job Type: Contract
Pay: $55.00 per hour
Experience level:
8 years
Schedule:
8 hour shift
Experience:
Big data: 8 years (Required)
SQL: 8 years (Required)
ETL: 8 years (Required)
consuming large data volume: 8 years (Required)
Work Location: Remote",-1,Luttechub,Remote,Unknown,-1,Company - Public,Information Technology Support Services,Information Technology,Unknown / Non-Applicable
57,Data Engineer,Employer Provided Salary:$70.00 - $75.00 Per Hour,"Data Engineer
Candidate must have AWS (Redshift, Glue, S3), Spark, Phython, Scala and Should be expert in SQL
Basic qualifications
Bachelor's degree or higher in a quantitative/technical field (e.g. Computer Science, Statistics, Engineering)
Design, implementation and management of data processing systems dealing with large data sets.
Proficiency in, at least, one modern programming language such as Python, Java or Scala
Hands-on experience and advanced knowledge of SQL.
Knowledge of data management fundamentals and data storage principles
Knowledge of distributed systems as it pertains to data storage and cloud computing
Experience working with Open-Source Big Data tools (Hadoop, Spark, Hive, Presto and etc.)
Preferred qualifications
Experience in working and delivering end-to-end projects independently
Relevant experience in one of the following areas: Data engineering, database engineering, business intelligence or business analytics
Experience working with AWS Big Data Technologies (AWS Glue, EMR, Athena, Ec2, Redshift and S3 etc.)
Experience working with Oracle, PostgreSQL, SQL Server or MySQL.
Proven track record of delivering a big data solution
Experience working with both Batch and Real Time data processing systems
Proven success in communicating with users, other technical teams, and senior management to collect requirements, describe data modeling decisions and data engineering strategy
Experience providing technical leadership and mentoring other engineers for best practices on data engineering
Knowledge of software coding practices across the development lifecycle, including agile methodologies, coding standards, code reviews, source management, build processes, testing, and operations
Job Type: Contract
Pay: $70.00 - $75.00 per hour
Expected hours: 40 per week
Compensation package:
1099 contract
Experience level:
8 years
Schedule:
8 hour shift
Ability to commute/relocate:
Austin, TX 78703: Reliably commute or planning to relocate before starting work (Required)
Experience:
SQL: 8 years (Required)
Python: 8 years (Required)
AWS: 5 years (Preferred)
Work Location: Hybrid remote in Austin, TX 78703",-1,PRISM IT LLC,"Austin, TX",-1,-1,-1,-1,-1,-1
58,Data Engineer (Contract),$77K - $111K (Glassdoor est.),"About RevOpsforce:
At RevOpsforce, our mission is to drive sustainable revenue growth for our clients by leveraging data-driven insights, technology, and process optimization. We strive to deliver measurable results that exceed expectations, while building strong partnerships with our clients and continuously improving our own capabilities. Our Expert Network is composed of the highest skilled and certified professionals in revenue operations. We leverage this network to solve our clients' most complex operational challenges.
Type: Contract
Job Description:
We are seeking a talented and experienced Data Engineer to join our growing team. As a Data Engineer at our company, you will be responsible for designing, building, and maintaining the data pipelines that power our data-driven applications. In this role, you will work closely with our data science and engineering teams to develop high-quality, efficient data pipelines that enable us to derive insights from vast amounts of data. You should be comfortable working with large volumes of structured and unstructured data, and have a strong understanding of SQL, Python, and other programming languages.
Responsibilities:
Design, build, and maintain data pipelines to support data-driven applications and analytics
Analyze data to identify trends and patterns
Collaborate with data scientists and engineers to develop data-driven solutions
Write and maintain documentation for data pipelines
Monitor and optimize data pipelines for performance and efficiency
Qualifications:
Bachelor's or Master's degree in a related field (e.g. Computer Science, Data Science, Engineering)
3+ years of experience in a data engineering role
Strong skills in SQL and at least one programming language (e.g. Python, Java, C++, etc.)
Experience with big data technologies (e.g. Hadoop, Spark, etc.) and cloud platforms (e.g. AWS, Azure, GCP)
Strong problem-solving and analytical skills
Excellent communication skills and ability to work in a team environment
Join our dynamic and forward-thinking team to make a significant impact on our clients' revenue growth journey!
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
Website is coming soon and will be located at www.revopsforce.com",-1,RevOpsforce,"Austin, TX",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
59,Data Engineer II,$90K - $119K (Glassdoor est.),"Data Engineer II
Data Science is all about breaking new ground to enable businesses to answer their most urgent questions. Pioneering massively parallel data-intensive analytic processing, our mission is to develop a whole new approach to generating meaning and value from petabyte-scale data sets and shape brand-new methodologies, tools, statistical methods, and models. What’s more, we are in collaboration with leading academics, industry experts, and highly skilled engineers to equip our customers to generate sophisticated new insights from the biggest of big data.
Join us to do the best work of your career and make a profound social impact as a Data Engineer on our Growth Marketing team in Round Rock, Texas, Hopkinton, Massachusetts, or Remote United States
What you’ll achieve
As a Data Engineer II on a growing team, you will bring in your industry experience to develop, deploy, and maintain productionized data pipelines that support the training and productionization of machine-learning models.
You will:
Build, test, and implement data pipelines using tools like Apache Airflow, Spark, and Python for the training and inferencing of machine-learning models
Ensure data quality, monitor data pipelines, and troubleshoot production issues
Document metadata, data models, data pipelines and APIs to help data science teams understand and leverage data assets.
Work with data scientists and business analysts to understand data requirements
Take the first step toward your dream career
Every Dell Technologies team member brings something unique to the table. Here’s what we are looking for in this role:
Essential Requirements
U.S. citizen residing in the U.S.
Bachelor’s Degree in Computer Science, Engineering, IT, or equivalent professional experience
1 to 2 years experience developing production-quality Python and performant SQL, working with data warehouses, JSON, Apache Hive, Hadoop or Spark, or related technologies
1 to 2 years experience with orchestration tools, such as Apache AirFlow
Experience with monitoring tools and observability
Who we are

We believe that each of us has the power to make an impact. That’s why we put our team members at the center of everything we do. If you’re looking for an opportunity to grow your career with some of the best minds and most advanced tech in the industry, we’re looking for you.

Dell Technologies is a unique family of businesses that helps individuals and organizations transform how they work, live and play. Join us to build a future that works for everyone because Progress Takes All of Us.

Dell Technologies is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. Read the full Equal Employment Opportunity Policy here.
Job ID:R227305

Dell’s Flexible & Hybrid Work Culture

At Dell Technologies, we believe our best work is done when flexibility is offered.

We know that freedom and flexibility are crucial to all our employees no matter where you are located and our flexible and hybrid work style allows team members to have the freedom to ideate, be innovative, and drive results their way. To learn more about our work culture, please visit our locations page.",4.2,"Dell Technologies
4.2","Round Rock, TX",10000+ Employees,1984,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD)
60,"Data Engineer, Launch Program 2024 - United States",-1,"Our Purpose
We work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. We cultivate a
culture of inclusion
for all employees that respects their individual strengths, views, and experiences. We believe that our differences enable us to be a better team – one that makes better decisions, drives innovation and delivers better business results.
Title and Summary
Data Engineer, Launch Program 2024 - United States
Be part of the Data & Services Technology Team at Mastercard, Data and Services

The Data Engineer I is a full time role within Mastercard Launch, a cohort based, graduate development program designed to build the skills you’ll leverage most as an innovator in the payments space. Eligibility requires that you currently be a graduating senior, pursuing a relevant degree.

Who is Mastercard?
Mastercard is a global technology company in the payments industry. Our mission is to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart, and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments, and businesses realize their greatest potential.
Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. With connections across more than 210 countries and territories, we are building a sustainable world that unlocks priceless possibilities for all.

Make an Impact as a Data Engineer

Data Engineers are fundamental to the success of our client engagements by acting as the bridge between raw client data and Mastercard's software. Data Engineers work closely with both Consultants while working on consulting engagements and Software Development Engineers while working to develop internal capabilities. Data Engineers are responsible for:

Designing processes to extract, transform, and load (ETL) terabytes of data into Mastercard's analytics platform
Sourcing data from clients, government and other third-party data sources, and Mastercard's transaction data warehouse
Working across multiple teams, both internal and external, in order to determine the data requirements and business logic applicable to each data set
Tackling big data problems across various industries

Here are just a few of the benefits that you will get to experience during your first year as a Data Engineer:

Strategic problem solving with exceptional peers who are also passionate about data
Creative freedom to innovate with new technologies and to explore a variety of solutions
Staffing on external-facing consulting projects where you will have the opportunity to work directly with clients
Flexibility to work on many new and challenging projects across diverse industries
A dynamic environment where you will have an impact and make an immediate difference
An immediate opportunity for increased responsibility, leadership, and professional growth
Committed mentoring and training by an experienced and driven leadership team
Cross-functional collaboration with others throughout Mastercard

Bring your passion and expertise

About You:

Currently enrolled in your final year of a bachelor’s or accelerated master’s program with an established history of academic success
Desire to work with data and help businesses make better data-driven decisions
Excellent written and verbal communication skills
Strong troubleshooting and problem solving capabilities
Demonstrated analytical and quantitative skills

The role also involves these skills. We don't require them, but it's helpful if you already have them:

Understanding of relational databases, SQL, and ETL Processes
Hands-on experience with the ETL process, SQL, and SSIS
Knowledge of at least one programming language
In the US, Mastercard is an inclusive Equal Employment Opportunity employer that considers applicants without regard to gender, gender identity, sexual orientation, race, ethnicity, disabled or veteran status, or any other characteristic protected by law. If you require accommodations or assistance to complete the online application process, please contact reasonable_accommodation@mastercard.com and identify the type of accommodation or assistance you are requesting. Do not include any medical or health information in this email. The Reasonable Accommodations team will respond to your email promptly.
Corporate Security Responsibility

All activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected that every person working for, or on behalf of, Mastercard is responsible for information security and must:
Abide by Mastercard’s security policies and practices;
Ensure the confidentiality and integrity of the information being accessed;
Report any suspected information security violation or breach, and
Complete all periodic mandatory security trainings in accordance with Mastercard’s guidelines.",4.3,"Mastercard
4.3","Arlington, VA",10000+ Employees,1966,Company - Public,Financial Transaction Processing,Financial Services,Unknown / Non-Applicable
61,2024 Data Engineer I,-1,"2024 Data Engineer I
316114

Textron Specialized Vehicles Inc. is a leading global manufacturer of golf cars, utility and personal transportation vehicles, snowmobiles, side-by-sides, all-terrain vehicles, professional turf-care equipment, and ground support equipment. Textron Specialized Vehicles markets products under several different brands. Its vehicles are found in environments ranging from golf courses to factories, airports to planned communities, and theme parks to hunting preserves.

Responsibilities:
Analyze, manipulate, or process large sets of data using statistical software.
Partner with functional and technology teams to develop and maintain mappings/rules between business applications & business data and interfaces
Identify business problems or management objectives that can be addressed through data analysis.
Document data standards, semantic layer mapping, data flows and conceptual flows.
Create graphs, charts, or other visualizations to convey the results of data analysis using specialized software.
Perform statistical analysis to provide recommendations on best courses of action to business leaders.
Design, implement, and maintain ELT pipelines that provide transformed data from source systems to analytics tools.
Collaborate with data professionals in maintaining and building data models for the enterprise data lakehouse.
Collaborate with business users to ensure data is available for self-service analytics.
Adhere to all IT change control and security processes when implementing BI solutions and clearly communicate project status, risks, and issues to key stakeholders.


Qualifications:
Education: Bachelor’s degree in computer science, engineering, mathematics, or similar field required
Years of Experience: P1- 0+ years of experience required, previous internship experience preferred // P2-2 or more years of related experience required
Software Knowledge: Proficiency in SQL; experience using Power BI or similar visualization tools; knowledge of dimensional modeling and star schema techniques preferred
Experience with the following resources: Azure Data Factory, Databricks Delta Lake, Azure Log Analytics, Qlik Replicate (formerly Attunity), and/or Azure Synapse)
EEO Statement
Textron is committed to providing Equal Opportunity in Employment, to all applicants and employees regardless of, race, color, religion, gender, age, national origin, military status, veteran status, handicap, physical or mental disability, sexual orientation, gender identity, genetic information or any other characteristic protected by law.

Recruiting Company Textron Specialized Vehicles
Primary Location US-Georgia-Augusta
Job Field Information Technology
Schedule Full-time
Job Level Individual Contributor
Shift First Shift
Job Posting 08/24/2023, 8:20:05 AM",3.8,"Textron Specialized Vehicles
3.8","Augusta, GA",10000+ Employees,1923,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD)
62,AI/ML Data Automation Engineer,$88K - $125K (Glassdoor est.),"At PayPal (NASDAQ: PYPL), we believe that every person has the right to participate fully in the global economy. Our mission is to democratize financial services to ensure that everyone, regardless of background or economic standing, has access to affordable, convenient, and secure products and services to take control of their financial lives.
Job Description Summary: We are looking for a talented Python Engineer to join our team. The ideal candidate will have a strong understanding of Big Data, Python Scripting, Machine Learning and Artificial Intelligence concepts, and experience applying these concepts on a large-scale data set. They will have the ability to solve complex problems with simple, efficient solutions, and the desire to continually learn and evolve their skills. They will collaborate closely with cross-functional teams to develop and deploy big data and AI powered solutions that optimize employee experiences and drive business outcomes. As part of our team, you'll work with cutting-edge AI/ML technologies and be at the forefront of the latest advancements in the field.
Job Description:
Your way to impact:
As a Python engineer, you will be responsible for designing, developing, and deploying big data, machine learning models and AI applications that solve complex business problems.
In your day to day, you will:
Develop, implement, and maintain machine learning models, including data collection, model design, training, optimization, and validation.
Collaborate closely with product teams and other stakeholders to understand business needs and translate them into technical requirements.
Develop robust data pipelines to collect, clean, and process data from various sources.
Keep up to date with the latest technologies and research in the field of AI and ML to bring innovative solutions and improvements to our products.
Monitor the performance of AI/ML systems and make improvements as necessary.
Work closely with other members of the team to design and implement solutions, including collaborating with domain SMEs to understand the data and design models, working with software engineers to integrate models into products, and collaborating with product managers to define requirements and prioritize work.
Responsible for developing and maintaining data pipelines to support machine learning models, which includes data cleaning, feature engineering, and data storage.
Conduct experiments to evaluate model performance, including designing experiments to evaluate the performance of machine learning models, and then analyze and interpret the results to improve model performance.
Communicate technical concepts to non-technical stakeholders, you will need to be able to communicate complex technical concepts to non-technical stakeholders in a way that is easy to understand.
Provide technical leadership and mentorship in the field of Big data and AI/ML
What do you need to bring:
Bachelor’s degree or higher in Computer Science, Statistics, Mathematics, or a related field
5+ years of experience working on Big Data and AI/ML models in a production environment.
Experience with big data processing frameworks such as Hadoop, Spark, PySpark, or Kafka, and hands-on experience with Google Cloud Platform (GCP)
Proficiency in Python and experience with machine learning libraries such as TensorFlow, PyTorch, Scikit-Learn, or similar.
Understanding of various machine learning techniques (classification, regression, clustering, etc.)
Strong knowledge of statistical analysis, quantitative analytics, forecasting/predictive analytics, multivariate testing, and algorithms
Experience with data preparation and data engineering - Python engineers should have experience with data preparation and data engineering tasks such as data cleaning, feature engineering, and data transformation.
Our Benefits:

At PayPal, we’re committed to building an equitable and inclusive global economy. And we can’t do this without our most important asset—you. That’s why we offer benefits to help you thrive in every stage of life. We champion your financial, physical, and mental health by offering valuable benefits and resources to help you care for the whole you.

We have great benefits including a flexible work environment, employee shares options, health and life insurance and more. To learn more about our benefits please visit https://www.paypalbenefits.com

Who We Are:

To learn more about our culture and community visit https://about.pypl.com/who-we-are/default.aspx

PayPal has remained at the forefront of the digital payment revolution for more than 20 years. By leveraging technology to make financial services and commerce more convenient, affordable, and secure, the PayPal platform is empowering more than 400 million consumers and merchants in more than 200 markets to join and thrive in the global economy. For more information, visit paypal.com.
PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at paypalglobaltalentacquisition@paypal.com.
As part of PayPal’s commitment to employees’ health and safety, we have established in-office Covid-19 protocols and requirements, based on expert guidance. Depending on location, this might include a Covid-19 vaccination requirement for any employee whose role requires them to work onsite. Employees may request reasonable accommodation based on a medical condition or religious belief that prevents them from being vaccinated.",3.9,"PayPal
3.9","Scottsdale, AZ",10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD)
63,Apple Music - Data Engineer,-1,"Summary
Posted: Aug 18, 2023
Weekly Hours: 40
Role Number:200496819
This team is more than a group of engineers — it’s a group of music lovers. That passion has made Apple Music the world’s most complete music experience, with over 60 million songs, thousands of playlists, and daily selections from music experts for 115 countries. The team’s data-driven engineers focus relentlessly on the customer experience by running worldwide experiments and analyzing usage and latency, while collaborating with Apple’s product groups. As a result, someone can use the Shazam app to identify an intriguing song in a café in the morning, add it to their playlist from Apple Watch, listen to it through their AirPods on their commute, and share it with their family on HomePod at dinnertime. And there’s more where that came from, because personalization powered by machine learning and music science helps listeners discover more of what they love. Apple Music is a huge part of Apple’s business because it’s a big part of people’s lives.
Key Qualifications
Expertise in designing, implementing and supporting highly scalable data systems and services in Scala
Experience with distributed computing technologies such as Hadoop MapReduce, Spark/Spark-SQL, YARN/MR2
Expertise building and running large-scale data pipelines, including distributed messaging such as Kafka, data ingest to/from multiple sources to feed batch and near-realtime/streaming compute components
Solid understanding of data-modeling and data-architecture optimized for big data patterns, such as efficient storage and query on HDFS Experience with distributed storage and network resources, at the level of hosts, clusters and DCs, to troubleshoot and prevent performance issues
Experience with low-latency NoSQL datastores, and traditional relational databases is a plus
Description
We are seeking a hardworking, performance-savvy, engineer to build out the big data platform and services, which power many of these customer features — existing and new. As a core member of the Data Engineering team you will be responsible for designing and implementing features that rely on processing and serving very large datasets with an awareness of scalability. This will include crafting systems to model, ingest, process and compute large-scale, mission-critical data across Apple Music. High-throughput and reliability are essential. The computed datasets are produced for internal reporting used by executives and they are also shared across many teams within the ASE organization, such as the Search team, Recommendation team, AB team, Marketing team. You will also enjoy the benefits of working in a fast growing business where you are encouraged to “Think Different” to solve very interesting technical challenges and where your efforts play a key role in the success of Apple’s business. This is your opportunity to help engineer highly visible global-scale systems with petabytes of data, supporting hundreds of millions of users. Come join us to help deliver the next amazing Apple product!
Education & Experience
BS CS or equivalent work experience
Additional Requirements
Pay & Benefits
At Apple, base pay is one part of our total compensation package and is determined within a range. This provides the opportunity to progress as you grow and develop within a role. The base pay range for this role is between $131,500 and $243,300, and your base pay will depend on your skills, qualifications, experience, and location.

Apple employees also have the opportunity to become an Apple shareholder through participation in Apple’s discretionary employee stock programs. Apple employees are eligible for discretionary restricted stock unit awards, and can purchase Apple stock at a discount if voluntarily participating in Apple’s Employee Stock Purchase Plan. You’ll also receive benefits including: Comprehensive medical and dental coverage, retirement benefits, a range of discounted products and free services, and for formal education related to advancing your career at Apple, reimbursement for certain educational expenses — including tuition. Additionally, this role might be eligible for discretionary bonuses or commission payments as well as relocation. Learn more about Apple Benefits.

Note: Apple benefit, compensation and employee stock programs are subject to eligibility requirements and other terms of the applicable plan or program.",4.2,"Apple
4.2","Seattle, WA",10000+ Employees,1976,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD)
64,Data Engineer,Employer Provided Salary:$105K - $121K,"It's fun to work in a company where people truly believe in what they are doing. At Dutch Bros Coffee, we are more than just a coffee company. We are a fun-loving, mind-blowing company that makes a difference one cup at a time.
Being part of the Dutch Family
You are adaptable, a servant leader, and community-minded. You view yourself as an unfinished product on the constant pursuit of personal and professional development. We rely on our people to uphold our core values of speed, quality, and service to protect our culture and ensure our growth remains limitless!

Dutch Bros mission statement
We are a fun-loving, mind-blowing company that makes a massive difference one cup at a time.

Who we are
Dutch Bros puts people first in everything we do. Joining our team gives you the opportunity to build a compelling future while making a massive difference in the lives of our customers and communities.
We love people and we love OUR people! Here’s what we offer
Here at Dutch Bros, we want our employees to feel valued, and we recognize there's more to value than a salary. The following benefits and perks were hand-picked to cater to our diverse employee base:
Medical/Dental/Vision/Short Term Disability/Life insurances
Paid Sick Days
401(k) plan with employer match after one year of employment
Education Benefit Program
Vacation/Floating Holidays/Paid Time Off
Paid Parental Leave
Flexible Schedule
Paid Volunteer Days
Various employee discounts
Office perks, such as hi-lo desks, snacks provided daily, casual dress code, and an in-house coffee bar with a dedicated Broista
Position Overview
The Data Engineer is a lifelong learner with deep knowledge of data warehouse and ETL solutions. This role engages in BI activities which include the design, development, and implementation of data assets, data governance policies, and data management processes. This role works with other teams to understand and collect requirements for designing data assets (data warehouses, pipelines,etc.) and deliver reliable and sustainable data products for internal use.
Key Result Areas (KRAs)
Design, develop, and improve ETL and data warehouse tools at Dutch Bros to deliver reliable, high quality and sustainable data solutions:
Design and develop new ETL solutions
Improve the performance and effectiveness of current ETL processes
Design and implement new data warehouses
Monitor and improve the performance of the current data warehouses
Perform ongoing preventive maintenance on data pipelines and related applications
Develop and improve the data asset documentation:
Build data catalog for the legacy and new data assets
Develop data architecture diagram
Develop data dictionaries for the legacy and new data assets
Categorize and tag the data to democratize the data assets to a wider group
Develop ETL and data warehouse description documentation
Develop and support the data governance efforts:
Develop data policies to manage the access and availability of data assets
Develop data policies to support privacy and security compliance efforts
Monitor the permissions, access and availability of data for different internal and external users
Apply the best practices to improve the data security for the data in motion or at rest
Other duties as assigned
Job Qualifications
Required Qualifications:
Minimum of 3 years of experience in a data engineering role, required
2 additional years of experience developing data warehouses on Snowflake platform, required
Bachelor's degree in Computer Science, Software or Computer Engineering, Applied Math, Physics, Statistics, or a related field, preferred
Experience with data warehousing concepts, SQL, and SQL Analytical functions, required
Experience in using the Azure platform to implement data solutions (ADF, SQL DBs, Purview, Storage Units, etc.), required
Data visualization and dashboarding experience (Power BI, Tableau, Looker, etc.)
Experience in data modeling (dimensional, normalized, key-value pair)
DevOps experience (Azure DevOps or Gitlab) delivering continuous improvements
Experience in management and maintenance of data pipelines in an enterprise setting
Problem-solving orientation with the ability to leverage both quantitative and qualitative analyses to drive decision-making
Preferred Qualifications:
Background and experience working in food and beverage industry
Working knowledge of data programming languages/solutions (Python, Java or R)
Working knowledge of big data and real-time pipelines (such as Spark, Kafka, Airflow, Hive, Elastic Search, etc.)
Experience in working with data catalog/quality/governance solutions (including Informatica, Collibra, Alation)
Familiar with real-time pipeline design and management principles and concepts
Experience building RESTful APIs to enable data consumption
Experience with Action Analytics (Microsoft D365 Analytics solution)
Familiarity with Azure Logic Apps
Preferred Certifications:
Azure platform (Developer/Architect/Data Engineer)
Snowflake platform (SnowPro Core/Advanced)
Competencies
Adaptable
Collaborative
Communication
Effective Prioritization
Functional and Tech. Expertise
Initiative
Physical Requirements
Occasional lifting up to ten pounds
Must be able to work in a climate-controlled office environment
Vision must be good, or corrected to normal, to perform normal job duties
Hearing must be good, or corrected to normal, to have the ability to understand information to perform job duties
Ability to read and write in English in order to process paperwork and follow up on any actions necessary
Sitting for extended periods of time
Manual dexterity needed for keyboarding and other repetitive tasks
This position is eligible for remote work within any state Dutch Bros currently resides in (AL, AZ, CA, CO, ID, KS, KY, MO, NM, NV, OK, OR, TN, TX, UT, and WA)
Compensation:
$104,788.59 - $121,478.69
If you like wild growth and working in a unique and fun environment, surrounded by positive community, you'll enjoy your career with us!",4.1,"Dutch Bros
4.1",Oregon,10000+ Employees,1992,Company - Public,Restaurants & Cafes,Restaurants & Food Service,$500 million to $1 billion (USD)
