,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
383,Data Analyst,Employer Provided Salary:$65K - $70K,"SUMMARY
We are seeking a highly organized, exceptionally collaborative Data Analyst who serves as an integral member of the Infant Toddler Court Program (ITCP). The Data Analyst works closely with the Senior Manager, Quality Improvement and the ITCP Research/Evaluation team to perform intermediate to complex data collection and analysis with minimal direction. Primary responsibilities include data collection, analysis and visualization to support CQI and internal evaluation efforts, database support, and reporting pertaining to monthly and annual requirements.
ABOUT ZERO TO THREE
Founded in 1977, ZERO TO THREE works to ensure that babies and toddlers benefit from the early connections that are critical to their well-being and development. Our mission is to ensure that all babies and toddlers have a strong start in life. At ZERO TO THREE, we envision a society with the knowledge and will to support all infants and toddlers in reaching their full potential. Our Core Values Statement: We believe that how we do our work is as important as what we do. To learn more about ZERO TO THREE, please visit our website at zerotothree.org.
OUR COMMITMENT TO DIVERSITY
ZERO TO THREE is proud to be an equal opportunity employer committed to inclusive hiring, advancement, and professional development. It is dedicated to diversity in its work, its staff, and with community partners. This is an exceptional opportunity for a professional who shares our commitment to diversity, equity, and inclusion and supports our mission to enhance outcomes for all children.
ESSENTIAL RESPONSIBILITIES
Support the work of the Senior Manager, Quality Improvement who is responsible for overseeing the database and CQI. This includes:
Testing database enhancements in the ITCP beta site. Report any issues to the Quality Improvement, Manager.
Managing the ITCP database help desk and providing timely responses to tickets.
Managing database user access.
Running quarterly reports on maltreatment rates.
Running quarterly missing data reports for ITCP sites without a state team.
Running quarterly reports and data quality checks for ITCP sites without a state team.
Responding in a timely manner to database related audit requests.
Developing and implementing new data collection protocols to further Continuous Quality Improvement (CQI) efforts, as appropriate.
Support the work of the Research & Evaluation team who is responsible for overseeing internal evaluation efforts. This includes:
Assisting with the annual update of the performance monitoring plan.
Extracting and synthesizing National Resource Center activity (e.g. Technical Assistance activities) data from the database.
Track and follow up on missing data with colleagues.
Collecting and synthesizing internal evaluation data from other resources (e.g. evaluation surveys following webinars).
Gather and analyze data for annual funder progress reporting which involves pulling data from the database and working with sites to obtain data not in the database.
Assist in preparing overall summary of findings from sites’ data submissions.
Flag issues in sites’ annual data submissions that may require intervention from the National Resource Center Practice and Field Operations Team
Gather and analyze data to support Disparity Impact Statement reporting and work.
Prepare data visualizations to support evaluation and CQI efforts.
Includes both static charts as well as more complex, interactive dashboards
Prepared for both standard reporting cycles (e.g., quarterly, annually) as well as for ad hoc requests to serve immediate CQI goals
Respond to quick turnaround requests for specific data analysis, including analyses requested by state teams, sites and ITCP staff.
Quarterly monitoring of accurate completion of informed consents required for database users.
Participate in full team meetings, CQI/evaluation meetings and ad hoc meetings. Provide administrative support such as note-taking and scheduling for these meetings.
Support management of CQI and internal evaluation projects by using project management software e.g. Teamwork.
Other duties as assigned.
ESSENTIAL SKILLS & EXPERIENCE
Advanced knowledge of Microsoft Office applications, including Excel, PowerPoint and Word.
Experience running descriptive statistics in Excel or other software.
Experience or strong interest in using data for continuous quality improvement (CQI).
Experience analyzing qualitative data preferred.
Ability to perform independently as well as in a team structure.
Ability to communicate effectively, verbally and in writing with diverse audiences.
Strong organizational, prioritization and time management skills.
Ability to be flexible in responding to emerging data needs.
Strong problem solving and analytical skills.
Detail-oriented.
Experience working with, or knowledge of, child welfare data preferred but not required.
ESSENTIAL QUALITIES
Encourages and practices critical thinking
Is self-reflective and empathic
Recognizes the influence of workplace relationships on outcomes and results
Maintains a respectful and accepting approach to others
Awareness of the influence of the larger context on individual behavior
Collaboratively and creatively supports the work efforts of colleagues at all levels and in all areas of the organization
EDUCATION
Candidate must have a Bachelor’s Degree or at least 5 years working in data analytics.
COMPENSATION & BENEFITS
This position's salary is estimated to be mid $60,000s to low $70,000s depending on experience, geo-location, budget, and other comparable and similarly scoped internal positions. In addition to salary, ZERO TO THREE offers a comprehensive benefits package including medical, dental, vision, HRA, retirement contributions, generous leave benefits and more.
PHYSICAL REQUIREMENTS
While performing the responsibilities of the job, the employee is frequently required to use finger dexterity and sufficient hand dexterity to use a computer keyboard and be capable of reading a computer screen. Also, they may need to remain seated for extended periods, can perform repetitive motions, and reach for objects. An employee is frequently required to hold a writing instrument, communicate verbally, and hear well enough to detect nuances and receive detailed information. They may be required to grasp objects, push, and pull objects, bend, stand, walk, squat, or kneel. Vision abilities required by this job include close vision for data preparation or analysis, and expansive reading. May need to lift up to 30 pounds.
WORKING CONDITIONS
The work conditions described here are representative of those an employee encounter while performing this job. Depending on work location, the incumbent will typically work indoors in a heated and air-conditioned office, with a mixture of natural, incandescent, and fluorescent light with low to moderate noise levels or be subject to working conditions conducive to a home environment. When travel is expected, the incumbent will be exposed to outside environmental conditions during those times.

ZERO TO THREE is proud to be an Equal Opportunity Employer of Minorities, Women, Protected Veterans, and Individuals with Disabilities.
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or national origin.
QIQrlOar61",3.8,"ZERO TO THREE National Center for Infants, Toddlers & Families
3.8",Remote,51 to 200 Employees,-1,Nonprofit Organization,Colleges & Universities,Education,$5 to $25 million (USD)
384,"Part-time Reporting Business Analyst, Data & Analytics (Remote Position)",Employer Provided Salary:$60.00 - $65.00 Per Hour,"Reporting Business Analyst, Data & Analytics
Remote Part-time Position
About Sandy Hook Promise
Sandy Hook Promise(SHP) is a national nonprofit organization with a mission to end school shootings,
and create a culture change that prevents violence and other harmful acts that hurt children. Through its life-saving evidence-informedKnow the Signsprevention programs, SHP educates and empowers youth and adults to recognize, intervene, and get help for individuals who may be socially isolated and/or at risk of hurting themselves or others. SHP is a moderate, bipartisan organization that supports sensible policy solutions that address the human side of gun violence and make schools safer.
SHP is led by several family members whose loved ones were killed in the tragic mass shooting at Sandy Hook Elementary School on December 14, 2012.
Commitment to Racial Justice, Equity, Diversity, and Inclusion
SHPstrives to ensure its culture and work environment reflect the values ofrace, diversity, equity, and inclusion (REDI) and is responsive to the views and issues of the diverse communities with which we live and work.SHP encourages individuals who have demonstrated a commitmentto equity and inclusion to apply.
Position Summary
The Reporting Business Analyst role focuses on business analysis skills within the Data and Analytics team in support of identifying and delivering reporting and analytics solutions. The Reporting BA brings strong analytical expertise to elicit business needs to determine solutions to complex business reporting and dashboarding needs. The Reporting BA works with key business stakeholders to identify reporting requirements in support of organizational-wide projects and on the reporting components within Salesforce. This role will report to the Director of Data and Analytics.
Job Responsibilities
Create new reports, visualizations, and workflows based on business logic as provided by manager through conversations with business lines
Create ad hoc reports and datasets based on data requests
Maintain/update current reports and workflows based on evolving needs
Automate current processes based on business logic as provided by manager through conversations with business lines
Troubleshoot reports or processes to resolve errors
Document report or process requirements including the writin of clear procedures and instructional manuals to build out self-service capabilities
Work with subject matter experts to identify business needs and translate them into complete functional, non-functional business and user requirements while challenging them to consider new perspectives.
Use modeling and prototyping techniques and tools to discover and clarify requirements and to refine the design.
Work and collaborate with teammates from across the organization as necessary.
Other duties as identified given organizational needs.
Qualifications
Bachelor's degree in a business or technical program
5 years Salesforce business analyst, BI/report analyst, or data analyst work experience
Extensive experience with data query and analytics / reporting within Salesforce
Strong customer service orientation
Excellent written and verbal communication skills
Organized and detail oriented
Aptitude for learning and working with technology
Effectively manage time, prioritize work, multi-task across many assignments, and create deliverables with minimal direction
Professional interaction with diverse groups of executives, managers, subject matter experts
Ability to work in a team environment, but also self-motivated to produce results
Experienced with group facilitation, requirements elicitation techniques (e.g., interviews, document analysis, requirements workshops, surveys, shadowing, etc.)
Salary Range
The salary range for this role is $60-$65/hr. (New hires are typically brought into the organization at a salary closer to the start/middle of the range depending on qualifications and internal equity.)
Benefits
Employer Paid Employee Assistance Program.
Our organization operates within a distributed workforce,allowing for location flexibility across the countryfor most positions.We provideremote office supportfor all staff, which includes a laptop, home office reimbursement, monthly wifi reimbursement up to $20, and monthly cell phone reimbursement up to $50.
Equal Opportunity Employment
SHP is proud to be an equal opportunity employer. We strive to be an employer of choice: where a diverse mix of talented people want to come and do their best work. All applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status, or any other protected characteristic. We are focused on promoting diversity, multiculturalism, and inclusion and believe deeply in having a workforce comprised of people of all beliefs and backgrounds who seek to prevent gun violence and stop the tragic loss of life. Members of all under-represented groups are encouraged to apply.",4.7,"Sandy Hook Promise Foundation
4.7",Remote,51 to 200 Employees,2013,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,$5 to $25 million (USD)
385,Data Analyst (Engine Experience),Employer Provided Salary:$28.00 - $30.00 Per Hour,"Data Analyst - Engine Experience
Location- Onsite/ TX-Houston-Office
Work hours are Saturday to Tuesday ,2am-12pm
-will work remote on weekends
Notes:
-Industry experience in oil and gas,understand engines
-understand and be able to troubleshoot any problems associated with any engine
-have field experience in the industry
-monitoring of engines,validating the data
-deliver a monitoring solution
data mining,flow charts
basic computer skills
-good communication skills
-mechanical background
-should know how engines work
-salesforce experience is desired
-interview can be virtual
Job Description: Summary:
The main function of a business systems analyst is to analyze science, engineering, business and all other data processing problems for application to electronic data processing systems. A typical business systems analyst is responsible for analyzing user requirements, procedures and problems to automate or improve existing systems and review computer system capabilities, workflow and scheduling limitations.
Job Responsibilities:
Gather requirements from business units and translate those to programmers and developers.
Confer with clients regarding the nature of the information processing or computation needs.
Prepare cost-benefit and return-on-investment analyses to aid in decisions on system implementation.
Interview or survey workers, observe job performance or perform the job to determine what information is processed and how it is processed.
Coordinate and link the computer systems within an organization to increase compatibility and so information can be shared.
Consult with management to ensure agreement on system principles.
Expand or modify system to serve new purposes or improve work flow.
Skills:
Verbal and written communication skills, problem solving skills, attention to detail and interpersonal skills.
Ability to work independently and manage one’s time.
Basic mentoring skills necessary to provide support and constructive performance feedback.
Knowledge of design techniques and principles involved in production of drawings and models.
Knowledge of computer software, such as Visual Basic, Java, SQL, etc.
Typical task breakdown:
· Monitor CORE Inbox for Alerts on Assets
Monitor Equipment through Client Marine Digital Tools
Review equipment alerts
Act on alerts with Technical Lead, CORE Manager, or Fleet Manager
Provide comments on actions
Cross Reference Digital tools while troubleshooting
Provide technical information for Fleet Managers for Customer service with dealer for Trouble calls
Document issues and status through the Sales Force Platform
Communicate noted issues to Customers through CORE Email
Interaction with team:
- High level of interaction is expected.
Work environment:
Office
Education & Experience Required:
- High School Diploma, GED or Equivalent
- 1-3+ yrs. working on machinery such as combustion engines, hydraulic systems, or pneumatic devices.
- 1-3+ yrs. Working with analytical data, utilizing quantitative analysis, preferably in data science, or engineering
Technical Skills
(Required)
- Knowledge of engineering principles, internal combustion engine and operational practices, control system logic, driven equipment, and processes
- Working knowledge and mechanical skill set including the use of hand tools, measuring tools.
- Knowledge of products
- Ability to collaborate with different teams.
- Strong analytical skills
Soft Skills
(Required)
- Strong written and verbal communication
- Experience with Microsoft Office Skills
Job Type: Contract
Pay: $28.00 - $30.00 per hour
Experience level:
3 years
Schedule:
Monday to Friday
Experience:
Engine Knowledge: 3 years (Required)
Data analysis skills: 3 years (Required)
Work Location: In person",5.0,"DSMH LLC
5.0","Houston, TX",1 to 50 Employees,-1,Company - Private,-1,-1,$1 to $5 million (USD)
386,Data Analytics - Analyst,$62K - $87K (Glassdoor est.),"Community Health Systems is one of the nation’s leading healthcare providers. Developing and operating healthcare delivery systems in 44 distinct markets across 15 states, CHS is committed to helping people get well and live healthier. CHS operates 78 acute-care hospitals and more than 1,000 other sites of care, including physician practices, urgent care centers, freestanding emergency departments, occupational medicine clinics, imaging centers, cancer centers and ambulatory surgery centers.
Summary:
The Analyst, Data Analytics role is to leverage data to provide support in operational reporting and metrics for Corporate and Hospital leadership. The role is established to foster value creation and implementation of the organization’s data strategy through the use of the organization’s data assets. The role will partner with operational leaders to translate company priorities into metrics/ reports and their use into successful implementation of the company priorities.
Essential Duties and Responsibilities:
(List in order of importance or percentage of time spent on the particular responsibility – High to Low
Provides ad hoc support to address questions raised by senior leadership in an expeditious timeframe.
Review issues with data and establishes appropriate tickets with the EDW team on correction. Review outcome to ensure closure of issues.
Reviews and assists with report distribution
Identifies areas of opportunity with reported data
Qualifications:
Required Education: Bachelor’s degree from an accredited four-year college or university required.
Preferred Education: Business, clinical or computer discipline
Required Experience: 0-1 years’ experience in data analytics or job related field required
Preferred Experience: Experience in a healthcare setting
Computer Skills Required: Knowledge of working in databases, spreadsheets, and analytics tools
Computer Skills Preferred: Familiarity with Google data analytics platforms
Physical Demands:
In order to successfully perform this job, with or without a reasonable accommodation, the following are outlined below:
The Employee is required to read, review, prepare and analyze written data and figures, using a PC or similar, and should possess visual acuity.
The Employee may be required to occasionally climb, push, stand, walk, reach, grasp, kneel, stoop, and/or perform repetitive motions.
The Employee is not substantially exposed to adverse environmental conditions and; therefore, job functions are typically performed under conditions such as those found within general office or administrative work.",3.1,"CHS Corporate
3.1","Franklin, TN",10000+ Employees,1985,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD)
387,Data Analyst,$45K - $66K (Glassdoor est.),"Under direction from the Director of Analytics and Institutional Research, Data Analysts at the College of Southern Idaho (CSI) support a campus-wide data-informed decision-making culture. By querying data and creating reports, the Data Analyst provides insights that help the business make decisions. The Data Analyst also looks for patterns in the data that can improve student outcomes and increase the CSI’s student body through retention and recruiting analytics.

THIS IS NOT A REMOTE POSITION, AND THE SUCCESSFUL APPLICANT WILL BE WORKING ON CAMPUS IN TWIN FALLS, IDAHO.

The Data Analysts are responsible for collecting, analyzing, and reporting on data from various internal and external sources. They know how to validate data and find data integrity issues that arise during the data cleaning process. Analysts provide BI solutions and use reporting techniques that adhere to sound research principles.

Proactively developing and maintaining good relationships with stakeholders across the organization is essential for Data Analysts. They need to deliver quality solutions that meet their stakeholders’ expectations. This requires working independently, collaborating, and engaging within the college’s institutional effectiveness (IE) team with administrators, faculty, and staff from across the college.

Analysts should be curious, critical thinkers who desire to develop and enhance their technical skillset. Successful analysts can balance a high-level perspective of business problems with the technical details needed to provide solutions. They demonstrate some degree of “business sense,” with the ability to think in terms of the administrators they are assisting while at the same time maintaining a more in-depth understanding of the data and related technical components needed to address the problem.

Data Analyst Duties & Responsibilities

Project requirements vary but will likely require a combination of some or all of the following:

Support a campus-wide data-informed decision-making culture.
Work with stakeholders to establish and define actionable research questions.
Implement actionable analytics with a focus on recruiting and retention efforts.
Create and organize various student contact lists, allowing CSI staff to execute strategic student outreach effectively.
Build and maintain business intelligence reports and dashboards.
Anticipate the need for and suggest reports and queries relating to the institutional mission.
Compile, analyze, and report institutional data related to various student and institutional characteristics.
Research, organize, and assemble data retrieved from various local, state, and national databases.
Manage survey projects from design through analysis and reporting.
Produce actionable insights from data through various quantitative and qualitative analytics.
Develop presentations and visualizations that effectively communicate report outcomes and key findings.

Collaboration and teamwork
Exemplify quality customer service, client relations, and time management.
Handle correspondence and communications in a professional and timely manner.
Work effectively both independently and collaboratively with colleagues.
Actively participate in weekly Institutional Research meetings to discuss current projects, challenges, and successes.
Collaborate with Institutional Technology (IT) and other stakeholders across the institutions to define business processes that maintain and enhance data integrity.
Emphasize reproducibility of research through thorough documentation and transparency.

Additional responsibilities
Engage in consistent learning, development, and improvement.
Identify and master new technical tools and techniques that enhance department skill sets.
Maintain office files, records, and software logs, emphasizing reproducibility.
Perform other miscellaneous and special duties as assigned.

Required Qualifications/Skills

Education and Experience
Hold an associate’s degree in business, analytics, economics, finance, or a related field.
Have at least one year of relevant experience, which can include internships, extracurricular activities, or volunteer work.
Technical Knowledge
Proficiency with Microsoft Office Suite (Outlook, Word, PowerPoint, Excel).
Proficiency with Power BI
Functional skills with SQL (e.g., filtering, using the HAVING clause, and merging data using inner and outer joins)
Basic statistics.
Interpersonal Skills
Ability to work in both team and independent work environments.
Excellent communication and client management skills.

Desired Qualifications/Skills

Technical Knowledge or Experience in:
Relational databases
Other computing languages (s) (e.g. R, Python, C#)
Knowledge of the College of Southern Idaho’s implemented software:
Microsoft SQL Server
Business Intelligence (Power BI, SSRS)
R Studio
Anthology/Campus Management (ERP, SIS, CRM)
Office 365

General Requirements

Occasional evening or weekend work to meet reporting deadlines.

The College of Southern Idaho is an equal opportunity employer with a commitment to cultivating and sustaining an environment in which our employees and learners thrive. The College prohibits discrimination on the basis of any legally protected status.",4.2,"College of Southern Idaho
4.2","Twin Falls, ID",1001 to 5000 Employees,-1,College / University,Colleges & Universities,Education,Less than $1 million (USD)
388,Eligibility Data Analyst # 3219,$63K - $88K (Glassdoor est.),"GRAIL is a healthcare company whose mission is to detect cancer early, when it can be cured. GRAIL is focused on alleviating the global burden of cancer by developing pioneering technology to detect and identify multiple deadly cancer types early. The company is using the power of next-generation sequencing, population-scale clinical studies, and state-of-the-art computer science and data science to enhance the scientific understanding of cancer biology, and to develop its multi-cancer early detection blood test. GRAIL is headquartered in Menlo Park, CA with locations in Washington, D.C., North Carolina, and the United Kingdom. GRAIL, LLC is a wholly-owned subsidiary of Illumina, Inc. (NASDAQ:ILMN). For more information, please visit www.grail.com.

We are looking for an Eligibility Analyst to help us onboard, implement, and manage enterprise customers.

The Eligibility Analyst will manage technical workflows which include handling of eligibility files, developing our reporting strategy, and working with internal teams to develop technical best practices for our customers.

The Eligibility Analyst will facilitate the relationships between GRAIL technical teams and our client partners. Exceptional communication and organizational skills are critical. The Eligibility Analyst has visibility into the entire company, and works alongside our market access, sales, marketing, IT, operations, customer service, and product teams to serve our client partners. The ideal candidate will also help develop best practices and be open to other responsibilities.
You Will
Monitor project planning and progress tracking to ensure the timeliness, effectiveness, and overall success of technical processes within broader client implementation plans
Coordinate technical teams at GRAIL and the technical client partner to collaborate on and execute onboarding and technical integrations
Operationalize data maintenance support models, improving overall data timeliness and quality
Develop and communicate ongoing outcomes reports to client on a regular basis, and use data to tell meaningful and actionable stories to our client partners
Partner with the enrollment team and scrub data and drive enrollment strategy
Coordinate and execute long-term reporting and evaluation schedules and identify opportunities for growth
Troubleshoot and plan course of action for resolution of customer-reported technical issues.
Oversee tasks including database configuration, definition of data requirements, data quality validation, and setup of the sFTP exchange process in order to ensure successful and timely launch
Create and apply standard operating procedures and workflows designed to streamline the successful on-boarding of eligibility data.
Create and run adhoc reports, graphs, and various data analysis
Your Background Should Include
BS/BA + 2-5 years work experience
2+ years of experience working as a technical analyst at a digital health, healthcare, wellness, benefits or SaaS company
Deep understanding of healthcare and how it works with employer groups and the US healthcare system
Experience working on processing eligibility files, managing the transfer of data, developing actionable reporting
A process-focused approach, with strong problem-solving skills and keen attention to detail
Ability to analyze existing tools and databases and provide software solution recommendations.
Demonstrated experience in handling large data sets and relational databases.
Understanding of addressing and metadata standards.
High-level written and verbal communication skills.
Ability to translate business requirements into non-technical, lay terms.
Experience working closely with benefits managers and administrators
Strong interpersonal, relationship-building and listening skills, with a natural, effective consultative style
Self-starter, curious, and proactive problem solver
SQL skills preferred
Flexibility and agility to work cross-functionally in a fast-paced environment
A strong results focus, with a passion for finding smarter, better ways to achieve goals
The ability to influence change and bring enthusiasm and excitement to the workplace
The expected, full-time, annual base pay scale for this position is $88,000- $104,000. Actual base pay will consider skills, experience, and location.

Based on the role, colleagues may be eligible to participate in an annual bonus plan tied to company and individual performance, or an incentive plan. We also offer a long-term incentive plan to align company and colleague success over time.

In addition, GRAIL offers a progressive benefit package, including flexible time-off, a 401k with a company match, and alongside our medical, dental, vision plans, carefully selected mindfulness offerings.

GRAIL is an Equal Employment Office and Affirmative Action Employer and does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, disability or any other legally protected status. We will reasonably accommodate all individuals with disabilities so that they can participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation. GRAIL maintains a drug-free workplace.",3.7,"GRAIL
3.7","Menlo Park, CA",1001 to 5000 Employees,2016,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable
389,Data Analyst,Employer Provided Salary:$34.82 Per Hour,"Primary Responsibilities
Gather and collate raw data from various pertinent sources
Design and build dashboards to display data for interpretation
Maintain databases, spreadsheets, and other tools used for data analysis
Validate and clean data to remediate erroneous values
Develop automated solutions to support reporting functions
Extract, filter and aggregate data through logical queries and basic programming
Build and enhance spreadsheets and databases’ functionality through usage of forms, templates, and logic functions
Develop and create data layout like tables, charts, graphs, heat maps and process flow diagrams
Analyse data and report on insights that can be used to inform business strategies
Deliver performance KPIs and metrics in timely and accurate manner
Update data sets and reports as business needs evolve
Participate in ad hoc reporting requests as needed for management
Preferred Experience
Data management experience
Adhere to turn time commitments while working in a high-volume environment
College degree preferred
Skills
Advanced knowledge of Microsoft Excel
Preferred knowledge of VBA or other macro languages
Preferred basic knowledge of data language(s) e.g. SQL, Python, etc.
Preferred knowledge of Microsoft Access
Knowledge of Microsoft SharePoint Lists
Strong analytical skills
Strong written and verbal communication skills with the ability to clearly communicate information to a range of audiences
Ability to critically evaluate information gathered from multiple sources
Detail oriented and ability to adhere to strict timelines
Ability to proactively contribute towards continued improvements in control, operational efficiency, and industry initiative
Job Types: Full-time, Contract
Pay: $34.82 per hour
Experience level:
1 year
Schedule:
8 hour shift
Monday to Friday
Ability to commute/relocate:
New York, NY 10036: Reliably commute or planning to relocate before starting work (Required)
Experience:
Advance MS Excel: 1 year (Required)
Work Location: In person",4.7,"CCI Inc.
4.7","New York, NY",51 to 200 Employees,-1,Company - Private,Taxi & Car Services,Transportation & Logistics,$5 to $25 million (USD)
390,Healthcare Data Analyst,$66K - $100K (Glassdoor est.),"This role is a 9-month minimum contract assignment in the Western Suburbs of Chicago. This position will support the client’s Data efforts by providing data and analysis to help with decision making. Responsible for the collection and analyses of data from multiple sources to drive business decisions and support the strategic quality plan. In accord with objectives set, perform analysis of the given data, draw accurate inferences, and communicate findings and recommendations to various groups throughout the organization.

Minimum Required Qualifications

Bachelor’s Degree in healthcare, finance or related field
Excellent oral and written communications skills and the ability to present consolidated findings and recommendations to varying levels of leadership
Must be a professional, self-motivated individual, possessing a high level of judgment skills and initiative
Ability to take data and information from multiple sources and combine to create inferences
Ability to deal in a calm demeanor with multiple independent requests, issues, and problems, concurrently
Ability to work independently and maintain flexibility
Strong customer service orientation
Highly motivated, self-starter with a natural sense of curiosity, the ability to adapt to change, exercise initiative, and use independent judgment.
Medical terminology
Collects, analyzes, interprets and presents comparative clinical and aggregate data, integrates current literature and benchmark information and uses findings as foundation for process improvements.
Work on project teams in a collegial and professional manner
Required skill set is as follows:
SQL or SAS or MS Access
Knowledge of Coding
Claims Data, Provider Contracting or Decision Support
This will be 100% on-site.",2.6,"Informatics Group
2.6","Naperville, IL",1 to 50 Employees,-1,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable
391,Investment Data Analyst,Employer Provided Salary:$65K - $80K,"Opportunity: Investment Analyst

At Chamberlain Group, we do everything in teams because we believe in the collective genius of groupthink: many heads are better than one! The core responsibilities of the Investment Analyst will be to work as part of our Investment Team to support all facets of the investment process, with a focus on areas such as managing Alternative Investment data in our portfolio accounting system, working with clients to access tax and other information about their investments and trading securities. In exchange, you will get exposure to a sophisticated investment platform comprised of best-in-class public and private investment managers.

Success in this position requires:
Superior attention to detail, while maintaining a big picture perspective
Technical mindset for data integration, system maintenance and process improvement
Conversational knowledge of the investment advisory business
Commitment to offering platinum-level client service to internal and external clients

It is essential that the candidate demonstrates a high degree of ownership in the quality of their work and has an exceptionally professional demeanor. He/she will have direct interaction with our clients. This position is a â€˜Jack of All Trades' of sorts, and some examples of responsibilities include:
Organizing statements and aggregating information from investment managers
Maintaining portfolio accounting data for alternative investments
Supporting tax-related needs such as monitoring K1s or tax harvesting activities
Tracking distributions for reinvestment
Ad hoc operational support of the team, especially related to process improvement
Trading securities in client accounts (mostly Mutual Funds and ETFs)

The ideal candidate will be a quick learner with proficiency in excel/data management and a keen eye for improving processes, as we need someone to streamline data exchange between various systems.

It is important to exude a team player mindset, taking pride in everything from administrative tasks to analytics that support the investment decision-making process to owning the quality of data to working with clients.

Requirements:
BA/BS degree required with a focus on Business, Finance, Investing or related field preferred.
Proficient in Excel; comfortable with VBA; familiar with other coding languages a plus (Python, SQL, C++, etc.).
Securities trading license preferred, but willing to support obtaining the license.
Basic experience with the investment advisory business required.
Must be detail oriented, highly organized, self-motivated, and possess strong time management skills.
Strong analytical and technical skills are essential.
High competency in mathematics and financial spreadsheets.
Competent in Microsoft Office (Word, PowerPoint).
Excellent written and verbal communication skills.
Clear understanding of platinum-level client service.
Committed to working with integrity.

Compensation and Benefits
Base Salary Range: $65,000 - $80,000
Chamberlain Group assesses market data to ensure a competitive compensation package for our employees. The base salary for this position is expected to be as stated above at the commencement of employment. However, base salary if hired will be determined on an individualized basis and is only part of the Chamberlain Group Total Compensation Package, which, depending on the position, may also include bonus plans and Company-sponsored benefit programs.
Chamberlain Group offers competitive compensation, benefits, and wellbeing programs rooted in a strong culture of excellence and fun. We provide medical/dental/vision benefits, a substantial time off package, generous retirement plan options, assistance for licenses and designations, awards for tenure, and a flexible Friday program in the summer monthsâ€¦ it is a GREAT place to work! We work hard to value our team, providing an employment experience that supports you and your family through moments that matter.
This position is at-will and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation) at any time, including for reasons related to individual performance, change in geographic location, Company or individual department/team performance, and market factors.",3.7,"Chamberlain Group
3.7","Irvine, CA",1001 to 5000 Employees,1954,Company - Private,Consumer Product Manufacturing,Manufacturing,$500 million to $1 billion (USD)
392,CCWIS BUSINESS ANALYST,Employer Provided Salary:$90K,"Note: Seeking a CCWIS Business Analyst to join a team to assist with an implementation / migration / modernization of Child Welfare Services modules.
Note: Position is hybrid, working 3-days/week onsite in the Company’s office and other 2-days/week are work-from-home/remote
Summary:
The CCWIS Business Analyst will support, participate in and review the work of project team members to assure documentation and understanding of current business processes are accurate and that identification of future business needs are correct and appropriate.
Responsibilities:
Responsible for end-to-end launch of CCWIS intake and investigation modules.
Collaborate with the project team, both functional and technical, to manage the product functional development of the solution.
Facilitate and document internal and client/vendor meetings, while presenting status updates and making critical decisions associated with / to client projects and implementations.
Gather and interpret technical requirements for coordination of client file mapping and other critical implementation activities.
Clearly communicate with and influence clients on strategic enrollment practices in order to ensure successful implementation and future management of the plan by the client.
Develop and maintain strong working relationships with clients, vendors, and internal partners.
Skills:
7 years working as a Business Analyst with minimum 2 years working on CCWIS projects.
Comprehensive Child Welfare Information Systems (CCWIS) and knowledge of federal reimbursement methodology for Child Welfare required.
Experience implementing CCWIS and/or Child Welfare Systems with other states and entities is preferred
Experience in Health and Human Services (HHS), SACWIS (Statewide Automated Child Welfare Information System) is preferred
Job Types: Full-time, Contract
Pay: From $90,000.00 per year
Experience level:
7 years
Work Location: Hybrid remote in Rosemont, IL",3.8,"Byrne Software Technologies
3.8","Rosemont, IL",51 to 200 Employees,1985,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD)
