,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
134,"Software Engineer, Machine Learning - Monetization",Employer Provided Salary:$116K - $168K,"From making valuable connections between people and businesses to building premium services that deliver high-value experiences, the monetization organization at Meta empowers people and businesses to succeed in the global economy. As Meta focuses on building the next evolution of social experiences, the monetization team plays a crucial role in shaping the communication pathways and financial tools that all sized businesses, especially small to medium ones, need to thrive in the new digital economic environment. And we achieve that from end-to-end product and technology innovation.As a Machine Learning Engineer on the monetization team at Meta, you can help build cutting-edge full-stack technologies that will transform the way people and businesses connect and communicate. You’ll help develop industry-leading solutions that power next-generation, large-scale platforms and AI services to help connect billions of people around the world.


Software Engineer, Machine Learning - Monetization Responsibilities:",3.9,"Meta
3.9",Remote,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD)
135,ADAS Machine Learning Engineer – Computer Vision,$135K - $187K (Glassdoor est.),"Leading the future in luxury electric and mobility
At Lucid, we set out to introduce the most captivating, luxury electric vehicles that elevate the human experience and transcend the perceived limitations of space, performance, and intelligence. Vehicles that are intuitive, liberating, and designed for the future of mobility.
We plan to lead in this new era of luxury electric by returning to the fundamentals of great design – where every decision we make is in service of the individual and environment. Because when you are no longer bound by convention, you are free to define your own experience.
Come work alongside some of the most accomplished minds in the industry. Beyond providing competitive salaries, we’re providing a community for innovators who want to make an immediate and significant impact. If you are driven to create a better, more sustainable future, then this is the right place for you.

As part of this position, you will work closely with experienced engineers to address intriguing and complex challenges within the ADAS/AD domain. Our team is actively gathering extensive data, amounting to Terabytes, to support autonomous driving operations. You will actively engage in multiple software development cycles, aiming to identify critical issues in AD data engines, devise resilient and scalable solutions, and successfully integrate your innovations into production.",3.2,"Lucid Motors
3.2","Newark, CA",5001 to 10000 Employees,2007,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable
136,Machine Learning Engineer,Employer Provided Salary:$180K - $195K,"At Forge (NYSE: FRGE), we know our team is our greatest asset. As technology innovators in the private market, our vision is to deliver a richer future for everyone. We live that vision through our values of being bold, humble and accountable. We experience the value that our vision brings to the world every day, helping the teams behind the greatest innovations of our generation, from space travel to planet-saving, plant-based nutrition and more.
Our mission is to empower more people to exercise ownership in the world's leading private companies via a world-class technology platform with access to the largest network of buyers and sellers in the world. With liquidity solutions, exclusive data and insights, a custody offering, and a vibrant marketplace, Forge's goal is to build the best-in-class technology infrastructure to power a global private market that is transparent, accessible and seamless for companies, their employees and investors. Through Forge, employees can sell their private shares, employers can reward shareholders with pre-IPO liquidity and individual and institutional investors can participate in private unicorn growth.",4.3,"Forge Global
4.3",Remote,1 to 50 Employees,2014,Company - Public,Stock Exchanges,Financial Services,$25 to $100 million (USD)
137,"Engineer I, Machine Learning",$94K - $137K (Glassdoor est.),"About Alltrna
Flagship Pioneering has conceived of and created companies such as Moderna Therapeutics (NASDAQ: MRNA), Editas Medicine (NASDAQ: EDIT), Omega Therapeutics (NASDAQ: OMGA), Seres Therapeutics (NASDAQ: MCRB), and Indigo Agriculture. Since its launch in 2000, Flagship has applied its unique hypothesis-driven innovation process to originate and foster more than 100 scientific ventures. In 2021, Flagship Pioneering was ranked 12th globally on Fortune's ""Change the World"" list, an annual ranking of companies that have made a positive social and environmental impact through activities that are part of their core business strategies.
Alltrna is the world's first tRNA platform company to decipher tRNA biology and pioneer tRNA therapeutics to treat thousands of diseases. Alltrna unlocks tRNA biology to correct disease. The company's platform incorporates AI/ML tools to learn the tRNA language and deliver diverse programmable molecules with broad therapeutic potential. Alltrna has an unprecedented opportunity to advance a single tRNA medicine to unify treatment across a wide range of diseases with the same underlying genetic mutation. Alltrna was founded in 2018 by Flagship Pioneering. For more info, visit www.alltrna.com.",-1,Alltrna,"Cambridge, MA",1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
138,Machine Learning Engineer,Employer Provided Salary:$54.33 - $60.74 Per Hour,"#urgentrequirement
Job title: Machine Learning Engineer
Location: Bellevue, WA (Onsite)
Duration: Long term
Exp: 9+
Top Skills: Data Engineering and MLOPs skills, ADF, Data Bricks, Python.
Job Type: Contract
Salary: $54.33 - $60.74 per hour
Schedule:",4.9,"Sunixa Solutions
4.9","Bellevue, WA",51 to 200 Employees,2015,Company - Public,Information Technology Support Services,Information Technology,$1 to $5 million (USD)
139,AI Engineer,$95K - $138K (Glassdoor est.),"AI Technology Group (Group 01) Group 01, Artificial Intelligence (AI) Technology, is seeking 4 to 5 staff members to join the group. This is an exciting opportunity for qualified candidates looking to deepen their experience and apply their skills as they participate in research and development focused on Lincoln Laboratory’s contributions to AI in support of national security. Group 01 develops fundamental, cross-cutting, and enabling AI technologies to solve complex challenges and advance AI for the nation. In close collaboration with groups across the Laboratory and with the academic community, especially MIT, our research team is working at the frontier in AI research. We are looking for candidates at all levels (Senior Staff, Technical Staff, Associate Staff, and Assistant Staff) with AI and Machine Learning expertise and interest.

Staff will work closely with our interdisciplinary research team and with academic collaborators to gain exposure to a large breadth of research topics relevant to mission needs across the Laboratoy. Staff will be encouraged and have the opportunity to publish academic papers and gain valuable experience in AI, while pushing the state of the art in intelligent and learning systems. Significant opportunities are also available for developing AI/ML-based software systems, delivering AI training courses to DoD/IC sponsors and Laboratory staff, and acting as trusted technical advisors to the government. We are looking for staff at all levels with machine learning expertise / interest in the following areas:",4.3,"MIT Lincoln Laboratory
4.3","Lexington, MA",1001 to 5000 Employees,1951,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable
140,Personalized Internet Assessor (US),Employer Provided Salary:$12.00 - $14.00 Per Hour,"Basic Information
Primary Location
Home Office - United States
Country
United States of America
Job Type
Freelance
Work Style",3.6,"TELUS
3.6",Remote,10000+ Employees,-1,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
141,"Software Engineering Manager, Machine Learning",Employer Provided Salary:$173K - $241K,"Facebook is in search of the world’s most creative and experienced engineering leaders. We embrace entrepreneurs as well as those who come from more established organizations. Software Engineering Managers are clearly characterized by progressive technical experience and demonstrated progression in management responsibility.


Software Engineering Manager, Machine Learning Responsibilities:
Be both highly technical and an effective people manager
Be a subject matter expert in an ML domain
Lead teams that deliver on multiple projects of increasing dependencies in an ambiguous or high-impact area",3.9,"Meta
3.9",Remote,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD)
142,Machine Learning Engineer,Employer Provided Salary:$195K - $205K,"ML Engineer

Prepares data for use in machine learning models by extracting, cleaning, preprocessing, and organizing data.

Selects the appropriate machine learning algorithms and models.

Evaluates different models and techniques to identify the best approach.

Selects the most relevant features to be used as input for the machine learning model. Improves the model's accuracy and performance.

Trains the machine learning model using the prepared data, such as supervised learning, unsupervised learning, and reinforcement learning.

Evaluates the performance of the machine learning model by using metrics such as accuracy, precision, and recall and identifies areas for improvement.

Optimizes the machine learning model to improve its performance. May adjust parameters, change features, or select a different model altogether.

Deploys the machine learning model into production. Monitors the model's performance to ensure that it is functioning as intended.

Highly specialized in responsible and ethical AI, specifically in bias identification and model monitoring.

10+ yrs & MA/MS] [Salary Range: $195k - $205k]",4.0,"Global Enterprise Services, LLC
4.0","Atlanta, GA",1 to 50 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable
143,Artificial Intelligence,Employer Provided Salary:$60K - $80K,"Relocation: Should be open to relocate Nationwide
NO C2C will be Entertained.
The ideal candidate will be responsible for developing high-quality applications. They will also be responsible for designing and implementing testable and scalable code.
Qualifications
Bachelor's degree or equivalent experience in Computer Science or related field
Development experience with programming languages
SQL database or relational database skills.
Job Responsibilities:",3.9,"Emonics
3.9",Remote,1001 to 5000 Employees,2016,Company - Private,HR Consulting,Human Resources & Staffing,$100 to $500 million (USD)
144,"SalonCentric, Analytics Analyst (Machine Learning)",Employer Provided Salary:$95K,"SALONCENTRIC
St. Petersburg, Florida (hybrid)
Advanced Analytics & Machine Learning Analyst
At SalonCentric we are committed to creating a Beautiful Place To Work. We understand that your career journey is unique and we strive to offer an inclusive, diverse and equitable culture to foster your passion and enhance your skills. We are thrilled to announce we are hiring an Advanced Analytics & Machine Learning Analyst. This role will be based in beautiful St. Petersburg, FL. You will report to the Assistant Vice President, Digital Analytics
A great opportunity to join a fast-growing team for a highly passionate, data obsessed individual that will manage SalonCentric’s customer Advanced Analytics function. As the advanced analytics manager, you will be responsible for creating approaches for solving complex business problems. You will be collaborating with internal partners and agency vendors to develop machine learning models and analytics techniques to help SalonCentric understand and target the right customer with the right message at the right time. As our Advanced Analytics Analyst, you will work closely with the customer experience team, digital marketing team and the promotional team to ensure decisions are profitable and drive engagement.
Envision and executing advanced analytic approach for solving complex business problems",4.0,"L'Oreal
4.0","Saint Petersburg, FL",10000+ Employees,1909,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD)
145,Machine Learning Solutions Engineer,$116K - $157K (Glassdoor est.),"About The Opportunity

We are seeking a Machine Learning Solutions Engineer to join our passionate team of engineers and scientists. At Flywheel, we're creating a world-class data sharing and distributed computing platform serving the medical imaging and life sciences research fields. Our focus is on leveraging machine learning technologies to create innovative and customized solutions for our customers. The Scientific Solutions Engineering (SSE) team collaborates with the Flywheel platform, working on projects related to deploying, monitoring, and maintaining machine learning models in production, while adhering to a high-standard of quality and reproducibility.

The SSE team has high-visibility with a central purpose: To make a positive contribution to the medical imaging and life sciences communities we serve. Qualified candidates will have proven expertise in machine learning, especially in the medical imaging space, and experience working with at least one of the main cloud providers.

Environment",4.0,"Flywheel Exchange
4.0","Minneapolis, MN",51 to 200 Employees,2015,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable
146,AVS Machine Learning Engineer,Employer Provided Salary:$69K - $108K,"If you wanted to ensure that electronic products leaving your factory were fully functional and built with the highest quality, how would you do it?
Schweitzer Engineering Laboratories seeks an automation and machine learning Engineer to join our team. You will be working with a small, agile group that owns manufacturing testing. We collaborate with a variety of stakeholders to deliver high quality test solutions and services to our customers in a timely manner. Our work is dynamic and active, from schematic layout and bench testing to implementation and support on the manufacturing floor. As an engineer with SEL, you will be given the support and tools to develop your skill set and grow your career.
As an Automation and Machine Learning Engineer, a typical day might include the following:
Create optical inspection process for a Human Machine Interface (HMI).
Create an automated inspection process that capture assembly errors.
Understand and modify electrical schematics for existing products and test solutions.",4.1,"Schweitzer Engineering Laboratories
4.1","Pullman, WA",1001 to 5000 Employees,1984,Company - Private,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD)
147,Applied Machine Learning Scientist - Globalization,$132K - $210K (Glassdoor est.),"Los Gatos, California
Data Science and Engineering
At Netflix, our mission is to entertain the world by connecting our members to an extensive library of stories from all over the globe. We are revolutionizing international storytelling as we deliver billions of hours of movies and TV shows per month to 200+ million members across 190+ countries in 30+ languages.

The Globalization Data Science and Engineering team is at the forefront of removing language barriers and providing a stellar member experience to all our members regardless of their language preferences. We are responsible for the translation and cultural adaptation of all aspects of member interaction, including beautiful localized user interfaces, subtitles, and dubbing of award-winning Netflix originals.

We are looking for an Applied Machine Learning Scientist to develop algorithms that power high quality localization at scale. In this rare opportunity, you will have the chance to solve novel problems that will shape the future of localization and global entertainment at Netflix. You will partner with a talented cross-functional team of language experts, scientists, product managers, and engineers to bring these algorithms to life.",4.2,"Netflix
4.2","Los Gatos, CA",5001 to 10000 Employees,1997,Company - Public,Internet & Web Services,Information Technology,$5 to $10 billion (USD)
148,Junior Data Scientist/Data Modeler,-1,"Overview:
LMI is seeking a skilled Data Scientist to join our growing team supporting the United States Postal Service. The Data Scientist will provide modeling and optimization analysis in support of a major USPS program.
LMI: Innovation at the Pace of Need™
At LMI, we’re reimagining the path from insight to outcome at the new speed of possible. Combining a legacy of over 60 years of federal expertise with our innovation ecosystem, we minimize time to value and accelerate mission success. We energize the brightest minds with emerging technologies to inspire creative solutioning and push the boundaries of capability. LMI advances the pace of progress, enabling our customers to thrive while adapting to evolving mission needs.
Responsibilities:
Qualifications:",4.2,"Logistics Management Institute
4.2",Remote,1001 to 5000 Employees,1961,Company - Private,Business Consulting,Management & Consulting,$100 to $500 million (USD)
149,Junior Data Scientist,Employer Provided Salary:$80K - $90K,"Fremont, California
Type: Full-time
Min. Experience: Some Experience
Salary: $80,000 - $90,000

As a Junior Data Scientist, you will help support the Senior Data Scientist in analysis and research, and machine learning modeling that is underpinning new and current products. Additionally, the Junior Data Scientist will support the Data Engineer in building new data pipelines including new ETL functions.
Essential Duties/Responsibilities",3.5,"SoundThinking
3.5","Fremont, CA",201 to 500 Employees,1996,Company - Public,Software Development,Information Technology,$25 to $100 million (USD)
150,Software Engineer 1 - Machine Learning,$101K - $157K (Glassdoor est.),"Responsible for implementing various algorithms to do automated feature extraction and dataset augmentation, optimizing runtimes of neural network algorithms and building higher-level abstractions for various common AI/ML techniques. As an ML engineer, they will also work cross functionally amongst other engineers, on common ML operation tasks such as ML data management and training and model deployment, as well as build systems that are scalable.
Candidates will need to have a BS in computer science from an accredited university. In addition, we’re looking for engineers who have the following:
Working knowledge of software engineering - through job experience or coursework. Experience with Python preferred
Have at least 6 months of professional work experience in one of the following: ML/AI models in production, neural network algorithms, performance optimization of deep learning systems.",4.9,"Abacus.AI
4.9","San Francisco, CA",51 to 200 Employees,2019,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
151,Machine Learning Engineer,Employer Provided Salary:$140K - $178K,"As a Machine Learning Engineer, you will report to the Consulting Manager, Data, Analytics & Machine Learning and work with our Big Data Consultants and Architects to design, develop, build MLOps workflows and help deploy machine learning models to solve complex business problems. You will help our customers build modern data solutions on the AWS stack.

This position is 100% remote with up to 25% travel required.
Responsibilities
Under the supervision of Big Data Consultants and Architects, work with multiple clients simultaneously to implement enterprise-wide scalable operations on AWS
Deploy and monitor machine learning models on AWS using tools such as SageMaker
Implement machine learning pipelines including data cleaning, training, evaluation and deployment",4.4,"Mission Cloud Services
4.4",Remote,201 to 500 Employees,2017,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD)
152,Senior Data Scientist,Employer Provided Salary:$135K - $196K,"At Realtor.com®, we have among the most comprehensive and accurate coverage of real estate listings and the most engaged users across all the online real estate portals. Our mission is to make buying, selling, renting, and living in homes easier and more rewarding for everyone.
Building your career? Build it better at Realtor.com®. Join us and help change the world of real estate, one home at a time.
We have the most comprehensive and accurate coverage of real estate listings and the most engaged users across all the online real estate portals. Our mission is to make buying, selling, renting, and living in homes easier and more rewarding for everyone.
The Data Analytics team at Realtor.com sits at the heart of this mission. We process and analyze terabytes of data every day that enable decisions for millions of home buyers, sellers, renters, dreamers, and real estate professionals. Our goal is to use this data to make the home-buying experience a breeze for our consumers. We empower them with the most up-to-date information on properties, help them find their dream homes in the least amount of time, and match them with the most suitable realtor to meet their unique, individual needs.",3.7,"Realtor.com Careers
3.7","Austin, TX",1001 to 5000 Employees,1993,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable
153,Artificial Intelligence/Machine Learning Engineer,$103K - $150K (Glassdoor est.),"Enhances data collection procedures to include information that is relevant for building analytics and machine learning systems. Processing, cleansing, and verifying the integrity of data used for analysis. Doing ad-hoc analysis and presenting results in a clear manner. Focused on generating, maintaining and delivering detailed and accurate reporting on the information gathered and reported by artificial intelligence systems, with the goal of maximizing ROI from the rush of new data generated.

Level 3: 8 or more years of experience, relies on experience and judgment to plan and accomplish goals, independently performs a variety of complicated tasks, may lead and direct the work of others, a wide degree of creativity and latitude is expected.",4.3,"Smart IMS
4.3","Austin, TX",1001 to 5000 Employees,1994,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD)
154,Artificial Intelligence (AI) Trainer,$102K - $161K (Glassdoor est.),"We are seeking highly motivated and talented AI trainers, who can teach our AI assistants natural language understanding and communication skills to deliver fun and satisfying conversational experience. In the meantime, you will gain valuable experience in the growing field of artificial intelligence and its application in diverse business settings.
Qualifications
Our ideal candidates are open-minded, multi-talented individuals who are sensitive to the nuances of interpersonal communication and adept at writing conversations. The individuals must feel comfortable working with customers and as well as with new technologies.
Required Expertise and Experience
Excellent reading and writing skills in casual and business English",-1,Juji,"San Jose, CA",1 to 50 Employees,-1,Company - Public,-1,-1,Less than $1 million (USD)
155,Data Scientist I,$95K - $125K (Glassdoor est.),"Our Purpose
We work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. We cultivate a
culture of inclusion
for all employees that respects their individual strengths, views, and experiences. We believe that our differences enable us to be a better team – one that makes better decisions, drives innovation and delivers better business results.
Title and Summary
Data Scientist I
Job Description Summary
Who is Mastercard?
Mastercard is a global technology company in the payments industry. Our mission is to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart, and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments, and businesses realize their greatest potential.
Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. With connections across more than 210 countries and territories, we are building a sustainable world that unlocks priceless possibilities for all.

Workforce Intelligence platform team supports the HR group with Data analytics solutions.

Role:

Analyze the requirement Write detailed technical analysis with impacts (technical/functionally)
Design, develop, test and provide support during implementation

All about you
1. Good understanding of SQL and Python Frameworks like Flask or Django
2. Ability to write complex SQL queries and knowledge about databases
3. Familiar with usage of Git and GitHub would be added advantage
4. Good to have Knowledge in any cloud platform (Azure, GCP, AWS)
5. The ideal candidate should have good communication (written and oral)
6. Willingness to learn new and different technologies
7. Review features and user stories in preparation for development.
8. Good knowledge on SQL, ETL, Hadoop tools and technology
9. Implement best practices including proper use of source control, participation in code reviews, data validation and testing
In the US, Mastercard is an inclusive Equal Employment Opportunity employer that considers applicants without regard to gender, gender identity, sexual orientation, race, ethnicity, disabled or veteran status, or any other characteristic protected by law. If you require accommodations or assistance to complete the online application process, please contact reasonable_accommodation@mastercard.com and identify the type of accommodation or assistance you are requesting. Do not include any medical or health information in this email. The Reasonable Accommodations team will respond to your email promptly.

O'Fallon, Missouri: $68,000 - $105,000 USD",4.3,"Mastercard
4.3","O Fallon, MO",10000+ Employees,1966,Company - Public,Financial Transaction Processing,Financial Services,Unknown / Non-Applicable
156,Machine Learning Engineer,Employer Provided Salary:$101K - $187K,"Craft:
Technology & Development
Job Description:
Activision Blizzard Media and King (a part of Activision-Blizzard) are building a new team to introduce innovative, impactful, and rewarding advertising experiences to our huge audience of highly-engaged players, and to create powerful marketing solutions embraced by the world's biggest marketers. Activision Blizzard Media is seeking a passionate Data Scientist interested in pushing the boundaries of mobile games analytics and advertising product performance.
Your role within our Kingdom
In the U.S., the standard base pay range for this role is $101,000.00 - $186,754.00 Annual. This base pay range is for the U.S. and is not applicable to locations outside of the U.S. Actual amounts will vary depending on experience, performance and location. In addition to a competitive base pay, employees in this role may be eligible for incentive compensation. Incentive compensation is not guaranteed.",3.4,"Activision
3.4","San Francisco, CA",1001 to 5000 Employees,1979,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD)
157,Sr. Machine Learning Engineer,Employer Provided Salary:$140K - $215K,"At Nielsen, we believe that career growth is a partnership. You ultimately own, fuel and set the journey. By joining our team of nearly 14,000 associates, you will become part of a community that will help you to succeed. We champion you because when you succeed, we do too. Embark on a new initiative, explore a fresh approach, and take license to think big, so we can all continuously improve. We enable your best to power our future.

This engineer will develop ML based solutions that aid in the curation and augmentation of one of the largest international entertainment data sets in the world.

What We're Looking For
Proven track record of building modern Machine Learning, Deep Learning and Natural Language Processing based solutions
Proficiency with at least one common Deep Learning framework (e.g. PyTorch, TensorFlow)",3.7,"Nielsen
3.7","New York, NY",10000+ Employees,1923,Company - Public,Enterprise Software & Network Solutions,Information Technology,$5 to $10 billion (USD)
158,Machine Learning Engineer,Employer Provided Salary:$85K - $205K,"At PayPal (NASDAQ: PYPL), we believe that every person has the right to participate fully in the global economy. Our mission is to democratize financial services to ensure that everyone, regardless of background or economic standing, has access to affordable, convenient, and secure products and services to take control of their financial lives.
Job Description Summary: PayPal is looking for an individual contributor with strong ML engineering background in the Global Analytics and Data Science (GADS) Organization to design and develop a suite of machine learning solutions driving large-scale personalization of financial services, merchant products and action recommendations for millions of PayPal customers across the world.
Job Description:
Meet our team
PayPal is committed to fair and equitable compensation practices.

Actual Compensation is based on various factors including but not limited to work location, and relevant skills and experience.

The total compensation for this practice may include an annual performance bonus (or other incentive compensation, as applicable), equity, and medical, dental, vision, and other benefits. For more information, visit https://www.paypalbenefits.com.

The U.S. national annual pay range for this role is $84500 to $204600",4.0,"PayPal
4.0","New York, NY",10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD)
159,Senior Machine Learning Engineer,-1,"Who We Are:
The Data Sherpas' client is committed to pioneering the integration of consulting, advertising, and e-commerce, utilizing data and platform intelligence to enhance consumer insight and drive sustainable growth. Our distinct approach intersects media and eCommerce optimization, facilitating brands to strategize their entire eCommerce journey effectively. We celebrate diversity and encourage an inclusive environment where your unique voice enhances our culture and service.
What We Are Looking For:
We're seeking a proactive individual to amplify our marketing data science within our Technology and Data Innovation team. You'll actively engage in coding, contribute to design sessions, and help devise future product features.",-1,The Data Sherpas,Remote,-1,-1,-1,-1,-1,-1
160,"Software Engineer, Machine Learning",Employer Provided Salary:$143K - $204K,"Meta is embarking on the most transformative change to its business and technology in company history, and our Machine Learning Engineers are at the forefront of this evolution. By leading crucial projects and initiatives that have never been done before, you have an opportunity to help us advance the way people connect around the world. The ideal candidate will have industry experience working on a range of recommendation, classification, and optimization problems. You will bring the ability to own the whole ML life cycle, define projects and drive excellence across teams. You will work alongside the world’s leading engineers and researchers to solve some of the most exciting and massive social data and prediction problems that exist on the web.


Software Engineer, Machine Learning Responsibilities:
Leading projects or small teams of people to help them unblock, advocating for ML excellence",3.9,"Meta
3.9","Los Angeles, CA",10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD)
161,Senior Software Engineer - Machine Learning,$120K - $177K (Glassdoor est.),"Responsible for implementing various algorithms to do automated feature extraction and dataset augmentation, optimizing runtimes of neural network algorithms and building higher-level abstractions for various common AI/ML techniques. As an ML engineer, they will also work cross functionally amongst other engineers, on common ML operation tasks such as ML data management and training and model deployment, as well as build systems that are scalable.
Candidates will need to have a BS in computer science from an accredited university OR have 5 years of professional work experience. In addition, we are looking for software engineers who have the following:
5 years of professional software engineering experience. Some experience with Python is required.
Have at least 1 year of professional work experience in one of the following: data infrastructure, ML/AI models in production, neural network algorithms, performance optimization of deep learning systems.",4.9,"Abacus.AI
4.9","San Francisco, CA",51 to 200 Employees,2019,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
162,Staff Machine Learning Engineer,Employer Provided Salary:$135K - $168K,"Get your career started at eHealth
eHealthInsurance has many exciting career opportunities in a number of locations, across various functions. Come join us today!
At eHealth we are passionate about to expertly guide consumers through their health insurance and related options, when, where and how they prefer. We are seeking an exceptional Staff Machine Learning Engineer who will act as technical lead in technical design, machine learning pipelines implementation and model deployment. The Staff Machine Learning Engineer will leverage cutting-edge technologies to develop machine learning solutions to solve the toughest problems for our online and telephonic customers.
Responsibilities
Design, develop and deliver machine learning solutions to solve a range of business challenges, such as Recommendation, Ranking, NLP, Personalization, etc.
Build infrastructure to launch the MLOps pipeline that serves both real-time and batch machine learning pipelines that ingest, train, test, deploy models based on data from a variety of sources
The base pay range reflects the anticipated pay range for this position. The actual base pay offered will depend on various factors including individual skills, experience, performance, qualifications, the department budget, and the location where work is performed. Base pay is one component of eHealth’s total rewards package, which also includes an annual performance bonus, plus an array of benefits designed to support employees’ personal and professional wellness. For more information on our total rewards offerings, please visit our career site.
Base Pay Range -$134,600 - $168,300",3.0,"eHealth
3.0",Remote,1001 to 5000 Employees,1997,Company - Public,Insurance Agencies & Brokerages,Insurance,$100 to $500 million (USD)
163,Senior Machine Learning Engineer,Employer Provided Salary:$159K - $189K,"Job Description:
Remitly is on a mission to transform the lives of immigrants and their families by providing the most trusted financial products and services on the planet. Since 2011, we have been tirelessly delivering on our promises to immigrants sending their hard-earned money home. Today, we are reimagining international payments at scale and building new products to create deeper relationships with our customers and their loved ones across the globe. Join over 2,700 employees across 10 offices who are growing their careers while having a positive impact on people globally.
About the Role:
Machine learning is at the center of fraud prevention at Remitly. You will develop models for assessing the riskiness of every customer and transaction at Remitly. You will work with engineers on the scoring and machine learning platform teams to ensure your models meet latency and uptime requirements. You'll work with Data Scientists to understand fraud trends and develop new modeling and feature strategies to stay ahead of fraudsters and organized crime.

You Will:",4.1,"Remitly
4.1","Seattle, WA",1001 to 5000 Employees,2011,Company - Public,Banking & Lending,Financial Services,$500 million to $1 billion (USD)
164,Machine Learning Implementation Engineer,Employer Provided Salary:$125K - $149K,"OfferFit was founded by ex-McKinsey and BCG math PhDs, and we're funded by leading Silicon Valley VCs. OfferFit replaces A/B testing with automated experimentation, powered by self-learning AI. This allows lifecycle marketers to test & improve the performance of their campaigns much faster than before. Customers include leading brands like Brinks Home (leading home security company) and Engie (multinational electric utility), among many others.
Note for Applicants:
Data shows that men on average apply for a role if they meet 6/10 requirements while women often only do so if it's 10/10. We work hard to be clear and specific about what our roles require, and we encourage you to apply even if you don't check all the boxes! Applying gives you the opportunity to be considered and we look forward to reviewing your application!
Position Overview:",4.9,"OfferFit
4.9",Remote,51 to 200 Employees,2020,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
165,Machine Learning Engineer,$95K - $134K (Glassdoor est.),"Company Overview
Flock Safety provides the first public safety operating system that empowers private communities and law enforcement to work together to eliminate crime. We are committed to protecting human privacy and mitigating bias in policing with the development of best-in-class technology rooted in ethical design, which unites civilians and public servants in pursuit of a safer, more equitable society.
Our Safety-as-a-Service approach includes affordable devices powered by LTE and solar that can be installed anywhere. Our technology detects and captures objective details, decodes evidence in real-time and delivers investigative leads into the hands of those who matter.
While safety is a serious business, we are a supportive team that is optimizing the remote experience to create strong and fun relationships even when we are physically apart. Our flock of hard-working employees thrive in a positive and inclusive environment, where a bias towards action is rewarded. Flock Safety is headquartered in Atlanta and operates nationwide. We have raised over $380M in venture capital including a recent Series E round led by Tiger Global. Now surpassing a 3B valuation, Flock is scaling quickly and seeking the best and brightest to help us meet our goal of reducing crime in the United States by 25% in the next three years.",4.1,"Flock Safety
4.1","Atlanta, GA",501 to 1000 Employees,2017,Unknown,Computer Hardware Development,Information Technology,Unknown / Non-Applicable
166,Decision Scientist,Employer Provided Salary:$133K - $185K,"Instagram’s vision is “to be a place where people come together over what they love.” We help our users express themselves, stay connected to friends and creators, explore their interests and help creators turn their passion to living. Join us!Instagram Marketing Decision Science (IG MDS) team’s mission is to transform Instagram Brand into an iconic symbol of culture, especially for youthful optimists, our users. We inform strategy that creates marketing and product experiences that are as brave as the youth culture we celebrate. We do that by using data and science to: activate brand strategy, lead the understand-test-measure-optimize cycle across audience, creative, messaging and media. To be successful in this mission, we’re looking for passionate, analytical, marketing decision scientists. So are you passionate about Instagram? Do you love the product and want to contribute to its mission? Are you excited about Marketing, both brand and product? Do you thrive at the intersection of data science, consumer actions, sentiments, marketing and product? Do you have an insatiable curiosity to understand what messages resonate with which users? Do you have experience in launching hypothesis-driven experiments, provide data-based insights to help marketers make better decisions? Are you strong in quantitative, analytical thinking and technical skills (SQL, Stats, R/Python etc.)? Are you hungry to create impact by owning and driving analytical projects and business outcomes? If Yes to most of these questions, let’s talk.",3.9,"Meta
3.9",Remote,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD)
