,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
207,Data Analyst,Employer Provided Salary:$48.00 Per Hour,"Role: OHR - Data Analyst (716711)
Location: 441 4th St, NW Washington DC 20001 (ONSITE)
Duration: Three months of contract, but there's chances it could be extended for 12 months.
Pay Rate: $48/hr on (W2/1099)
Short Description: One of our Govt. clients in the District of Columbia is looking for a Data Analyst to support the reporting, tracking, data entry, data analysis, and overall case management data for the agency.
Complete Description:
Our Client, The District of Columbia Office of Human Rights (OHR) works to eradicate discrimination, increase equal opportunity, and protect the human rights of individuals who live in, work in, or visit the District of Columbia. In support of this mission, the Data Analyst will be an experienced technologist and subject matter expert in the Data Services field; with a focus on data analysis and data mining. The selected candidate will analyze, compile, verify, and query data. They will perform statistical analysis of data as it pertains to incidents, cases and different outcomes. They will develop SQL queries used by reporting environments and data-driven dashboard applications; and create metadata and data dictionaries as required. The OHR Data Analyst will be responsible for creating scripts to identify and correct common errors and data inconsistencies in incoming data. The Data Analyst will also design and implement reports using SQL as well as a variety of reporting and business intelligence tools. The successful candidate will perform with minimal oversight and act as a technical lead on data-driven dashboard applications projects.",1.0,"Changing Technologies, Inc.
1.0","Washington, DC",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
208,Data Analyst,Employer Provided Salary:$65K - $85K," Responsible for the design, development and maintenance of informational dashboards, data and report development and processing applications and database systems for research and innovation projects.  Responsibility includes contributing to maintenance and administration of database server environments and associated critical server applications.  Works as part of a cross-functional team with other Data Engineers, IT staff, Data Analysts and Project Coordinators and others assigned to support projects.  Prepare, modify and create existing or new report requests from users, both internal and external, including provider disruption reports and geographical access reports  Work with data from large, sometimes disparate, data sources to understand and explain key drivers of the business
Job Types: Full-time, Part-time, Permanent
Salary: $65,000.00 - $85,000.00 per year
Experience level:",2.0,"Cognize Tech Solutions
2.0",Remote,51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
209,Data Analyst (Digital Transformation),$73K - $111K (Glassdoor est.),"Data Analyst (Digital Transformation)
Austin, TX or Boston, MA (Hybrid in office average of 2-3 days per week)
Note: This is a full-time, in-house position. We do not offer C2C or C2H employment and are not able to sponsor visas for this position.
In record time, Acrisure has become the fastest growing insurance broker globally. A top 20 player a few years ago, we are now in the top 10 of insurance brokers globally, with ambitious plans to continue growing at pace. Beyond our growth, our dedication to client service, as fueled by our business model and culture, means that Acrisure's opportunity is to be the most relevant and successful, privately held insurance broker in the industry.
Our model is unique. Through a network of agency partners that provide local service with global reach, we work in service of two core objectives: create value and be a good partner.",3.8,"Acrisure Technology Group
3.8","Austin, TX",5001 to 10000 Employees,2005,Company - Private,Insurance Agencies & Brokerages,Insurance,$1 to $5 billion (USD)
210,Data Analyst,Employer Provided Salary:$102K - $148K,"At Realtor.com®, we have among the most comprehensive and accurate coverage of real estate listings and the most engaged users across all the online real estate portals. Our mission is to make buying, selling, renting, and living in homes easier and more rewarding for everyone.
Building your career? Build it better at Realtor.com®. Join us and help change the world of real estate, one home at a time.
We have the most comprehensive and accurate coverage of real estate listings and the most engaged users across all the online real estate portals. Our mission is to make buying, selling, renting, and living in homes more effortless and rewarding for everyone.
The Data Analytics team at Realtor.com sits at the heart of this mission. We process and analyze terabytes of data every day that enable decisions for millions of home buyers, sellers, renters, dreamers, and real estate professionals. Our goal is to use this data to make the home-buying experience a breeze for our consumers. We empower them with the most up-to-date information on properties, help them find their dream homes in the least amount of time, and match them with the most suitable realtor to meet their unique, individual needs.",3.7,"Realtor.com Careers
3.7","Austin, TX",1001 to 5000 Employees,1993,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable
211,Data Analyst,-1,"Greetings
I am seeking for technical consultant like you or someone in your network who may be interested in the opportunity below.
I am currently seeking to fill Data Warehouse Analyst/ Designer / Azure Synapse for one of our client and this position is a HYBRID model Role opportunity. (Remote may possible)
If you are a team player that is eager to support a growing organization while contributing to company success, apply today!
If you are interested in this opportunity, please send me your updated resume and a good time to connect today!
Job Title: Data Warehouse Analyst/Designer / Azure Synapse",-1,SMK Soft Inc,Remote,-1,-1,-1,-1,-1,-1
212,Data Mining Analyst,$63K - $91K (Glassdoor est.),"Kodak Alaris is a global technology company that’s delivering future value through customer solutions. Our advanced, patented intellectual property combines breakthrough technologies, digital transformation, and human know-how to unlock the power of images and information. We make businesses run faster, governments run smarter and provide consumers innovative solutions to preserve and enjoy their most cherished memories. Our future is powered by our employees’ creativity. Expect a lot from Kodak Alaris and know that we expect a lot of ourselves and the performance of the company.

Kodak Moments

Kodak Moments is a leading global provider of photo products and services to retailers, consumers, and entertainment properties. We inspire consumers to bring their memories to life--delivering innovative, high-quality photo products and experiences they find truly meaningful. Powered by over 100,000 consumer touchpoints across 30 countries globally, it's our mission to be the brand consumers choose to celebrate and preserve life's memories, from the big events to the everyday moments that matter.


Provide Data Mining Analyst support to the Hardware Systems Solutions Organization of the Kodak Moments division of Kodak Alaris. This position is hybrid role working out of our Rochester, NY office.





https://dol.ny.gov/posting-requirements-0

Kodak Alaris provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.
As a member of the Kodak Alaris team you will be eligible to participate in our flexible benefits program which include paid flexible time off, health, dental and vision coverage, paid sick leave, paid parental leave, 401(k) plan with company match, short-term and long term disability coverage and life insurance.",4.0,"Kodak Alaris
4.0","Rochester, NY",1001 to 5000 Employees,2013,Company - Private,Information Technology Support Services,Information Technology,$500 million to $1 billion (USD)
213,SFDC Data Analyst,$58K - $82K (Glassdoor est.),"Convera has embarked on a major business transformation journey to reimagine the customer experience in Financial Services and Salesforce will play a critical role in building the new Business Enablement Platform across global business functions. As a Salesforce Data Analyst on the Product & Technology (P&T) team, you will be responsible for building and maintaining a data dictionary for SFDC. In this role, the candidate is responsible for working with stakeholders to identify business requirements and data categorization. To perform this job successfully, the individual must be able to perform each essential duty satisfactorily and possess strong verbal and written communication skills.

You will be responsible for:
Participates in requirements gathering and design workshops to understand applications functionality and support requirements of the go to market organization
Work with the focus BU’s to provide data to help drive sales


About Convera
Convera is the largest non-bank B2B cross-border payments company in the world. Formerly Western Union Business Solutions, we leverage decades of industry expertise and technology-led payment solutions to deliver smarter money movements to our customers – helping them capture more value with every transaction. Convera serves more than 30,000 customers ranging from small business owners to enterprise treasurers to educational institutions to financial institutions to law firms to NGOs.
Our teams care deeply about the value we bring to our customers which makes Convera a rewarding place to work. This is an exciting time for our organization as we build our team with growth-minded, results-oriented people who are looking to move fast in an innovative environment.
As a truly global company with employees in over 20 countries, we are passionate about diversity; we seek and celebrate people from different backgrounds, lifestyles, and unique points of view. We want to work with the best people and ensure we foster a culture of inclusion and belonging.
We offer an abundance of competitive perks and benefits including:
There are plenty of amazing opportunities at Convera for talented, creative problem solvers who never settle for good enough and are looking to transform Business to Business payments. Apply now if you’re ready to unleash your potential.
#LI-MG1",2.7,"Convera
2.7","Omaha, NE",1001 to 5000 Employees,-1,Company - Public,Financial Transaction Processing,Financial Services,Unknown / Non-Applicable
214,Data Analyst,$54K - $82K (Glassdoor est.),"This is an in-office position, working out of our North Logan or Pleasant Grove, UT offices.
About Our Company
We at Visionary Homes understand what a home means to our customers. After all, a home isn’t just made of concrete, wood, and bricks. It’s made of memories and moments—moments of a family playing together, a child taking that first step, a social gathering, a relaxing soak in the tub after a long day. A home is made of laughter, happiness, and love. At Visionary Homes, our expertise is creating and building an environment where these moments can happen—where living happens.
Overview
As a Data Analyst for Visionary Homes, you will have the opportunity to focus on producing analytical solutions for leadership to support business initiatives. The Data Analyst provides consultation and support in developing, analyzing, interpreting, and managing various routines to minimally complex data sources.",4.5,"Visionary Homes
4.5","North Logan, UT",51 to 200 Employees,2004,Company - Private,Construction,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable
215,Data Analyst,Employer Provided Salary:$40.00 - $45.00 Per Hour,"Primary Duties: Data Analyst 2
Provide ad-hoc reports
Develop reporting cadence and provide performance reports at the individual and team level for all operating areas
Collect data and examine it to spot trends and glean information that can be used to make business decisions • Demonstrate ability to be a trusted & respected business partner to all levels in the organization, and the ability to translate data into clear, actionable next steps for internal teams
Collaborate with Data Scientist and other team members as needed
Qualifications:
Minimum 2 years’ experience in data analytics",3.9,"GSK Solutions Inc
3.9","Richmond, VA",1 to 50 Employees,2010,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD)
216,Operational Data Analyst,Employer Provided Salary:$75K,"We are ServiceMaster Restore! One of the largest disaster restoration companies in the US – we provide water damage and fire damage services to residential and commercial customers – is in search of an Operational Data Analyst who will support all locations as well as our West Coast headquarters in Benicia, CA and our East Coast headquarters in Merrimack, New Hampshire.
The Operational Data Analyst will work along side other analyst on the Financial Planning & Analysis team, reporting to the Manager of FP&A. The business is backed by Bain Capital, and is managed by an experienced senior leadership team. The Company has $100 million in revenues, growing at 20%+ y.o.y., and is executing on an exciting M&A roll-up strategy.
If you want to join a winning team, where you’ll be challenged with running a large branch operation, supported by management that wants to see you succeed, and be competitively compensated with upside/ownership in the company, then we’d love to hear from you! Please apply today by submitting your resume to resume@smrestore.net",3.5,"ServiceMaster Restoration
3.5",Remote,1001 to 5000 Employees,1929,Company - Private,Building & Personnel Services,Management & Consulting,$1 to $5 billion (USD)
217,Data Analyst I,Employer Provided Salary:$24.75 - $28.50 Per Hour,"Position Title: Data Analyst I
Department: Grant Writing
Reports To: Director
POSITION SUMMARY
Under the general supervision of Evaluation and Data Supervisor, collects, evaluates, manages, and prepares data to support activities of agency under the ODHRTA program. Prepares statistical and narrative reports, designs & conducts surveys, conducts focus groups, and completion of external surveys.
SALARY RANGE:",3.2,"Tarzana Treatment Center
3.2","Woodland Hills, CA",Unknown,1971,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable
218,Data Analyst,Employer Provided Salary:$75K - $90K,"Job Summary:

The Data Analyst team at SmarterTravel works on all aspects of our business, from optimizing the user experience on our sites to monetization to growing the reach of our marketing. We work with SQL, Python, Excel, R, and more and are looking for people who have demonstrated the ability to learn skills quickly. We want analytical thinkers interested in scaling our business and leveraging data to give our users the best experience. A great Data Analyst will be able to identify a need, plan out a data-driven process to meet that need, and successfully execute the plan. Analysts are additionally responsible for identifying, tracking, and reporting key metrics for existing systems.

Job Duties:
Analyze, track, and communicate performance of initiatives.",3.8,"SmarterTravel
3.8","Cambridge, MA",51 to 200 Employees,1998,Subsidiary or Business Segment,Internet & Web Services,Information Technology,Unknown / Non-Applicable
219,Jr Data Analyst,$51K - $71K (Glassdoor est.),"Recall Masters is the leading provider of automotive recall information, services, and vehicle owner communications dedicated to helping automakers and their franchise dealers expedite the repair of recalled vehicles and make the roadways safer for everyone. We have partnered with 17 of the top 25 National Dealer Groups, including all the Publics. Recall Masters is looking for a highly organized and results-oriented individual to work as a Performance Manager. The ideal candidate works well with multiple teams within a fast-paced organization and possesses the ability to navigate through various client contacts. In addition to a great compensation plan including benefits, RM offers a collaborative and fun culture where talent thrives and career growth is nearly unlimited.
If you're looking to start your career as a data analyst, this junior position is an excellent opportunity to gain hands-on experience and develop your analytical skills. You will work closely with senior data analysts and the production team to collect, organize, and analyze data to support business operations. This is an in-person position at our office in Laguna Hills, CA.



Job Requirements:",3.6,"Recall Masters
3.6","Laguna Hills, CA",1 to 50 Employees,2015,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD)
220,E-Commerce Data Analyst,Employer Provided Salary:$30.00 - $35.00 Per Hour,"Ecommerce Data Analyst
6 months contract
Austin, TX (Hybrid)
The ideal candidate will possess the following qualifications:
Skills: Excel, Box, Quip, Web Crawling, Data Extraction, Data Management, APIs, project management, eCommerce project management, international ecommerce, telco ecommerce
Additional details: • Large-scale data entry
Required Skills:",4.3,"CT Solutions
4.3","Austin, TX",51 to 200 Employees,-1,Company - Private,Beauty & Wellness,Personal Consumer Services,Less than $1 million (USD)
221,"Data Analyst (SQL, Tableau, PowerBI)",Employer Provided Salary:$28.00 - $30.00 Per Hour,"Data Quality Analyst
Location - Hybrid Role ( must be able to go into office 2-3 times weekly - Peoria, IL
Position’s Contributions to Work Group:
- The objective of the Data Quality Engineer is to investigate quality issues within the Telematics end-to-end system for further quality review. This position will be assisting in the validation of quality rules, investigating data failures, and work with the team to communicate the findings. This could include internal validation of data from rule failures and derived data objects.
Typical task breakdown:
- Analyze Telemetry data. - Quality Investigations for new issues to determine the severity and affected population. - Investigations include process flow work to determine where a piece of data is not being recorded or sent properly in the flow of data from a Product Link Device to the end customer. - Develop SQL queries to make data sets with defined criteria. - Designing validation test cases. - Communicate results to internal customers, team members, and other business units. - Follow work group process flow. - Candidates need to be local to Peoria for Hybrid model",5.0,"DSMH LLC
5.0","Peoria, IL",1 to 50 Employees,-1,Company - Private,-1,-1,$1 to $5 million (USD)
222,Data Analyst,Employer Provided Salary:$70K - $120K,"Title : Data Analyst / Data Engineer
Location : Remote (Houston, TX - Atlanta, GA - Jersey city, NJ - Bay area CA - Tampa, FL.)
Duration : Full Time / Contract (18+ months).
Exp. Req. : 2+/ 6+ / 8+ yrs. ( Entry Level & Mid-level positions)
Interview : Telephonic / Skype
Roles & Responsibilities :
2-8+ years' experience Data Analysis & Modelling.
Working knowledge of the Google Cloud Storage and Google Big Query.",-1,AKT Corp,Remote,-1,-1,-1,-1,-1,-1
223,Data Analyst,Employer Provided Salary:$65K - $85K," Responsible for the design, development and maintenance of informational dashboards, data and report development and processing applications and database systems for research and innovation projects.  Responsibility includes contributing to maintenance and administration of database server environments and associated critical server applications.  Works as part of a cross-functional team with other Data Engineers, IT staff, Data Analysts and Project Coordinators and others assigned to support projects.  Prepare, modify and create existing or new report requests from users, both internal and external, including provider disruption reports and geographical access reports  Work with data from large, sometimes disparate, data sources to understand and explain key drivers of the business
Job Types: Full-time, Part-time, Permanent
Salary: $65,000.00 - $85,000.00 per year
Experience level:",2.0,"Cognize Tech Solutions
2.0",Remote,51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
224,Data Analyst,-1,"As the Data Analyst, your primary responsibility is to gather, organize, and analyze data to provide valuable insights and support data-driven decision-making within the organization. Your role will involve working with various types of data, such as numerical, textual, or qualitative, to help identify patterns, trends, and correlations that can inform business strategies and operations.
RESPONSIBILITIES
Collect, organize, and clean data from various sources, ensuring accuracy and reliability.
Analyze large and complex datasets to identify patterns, trends, and insights related to the markets we operate in, our customers' purchasing behavior, and general industry trends.
Create and maintain visually appealing and insightful reports and dashboards to effectively communicate findings to stakeholders.
Work closely with the team to identify market / product growth opportunities, enhance operational efficiency, and support decision-making processes.",1.0,"Terrabis
1.0",Remote,Unknown,-1,Company - Private,Other Retail Stores,Retail & Wholesale,Unknown / Non-Applicable
225,Data Analyst,Employer Provided Salary:$40K - $60K,"Static Media is seeking an experienced and numbers-savvy data analyst who is interested in online publishing and believes they can apply their skills to support our content strategy team. You’ll utilize a variety of internal and external reporting tools to source, organize, as well as analyze data in order to provide actionable insights and reporting at scale.
We are a fast-paced startup with a team that's passionate about creating and promoting quality content. Our portfolio includes: Looper, Nicki Swift, /Film, Glam, Grunge, Mashed, The List, SVG, SlashGear, Health Digest, House Digest, Tasting Table, Wrestling Inc., Daily Meal, Explore, Women, and Food Republic. We are looking for someone who is not only data-driven, but also possesses the ability to connect data with audience desires and needs, understanding that the publishing industry thrives on creativity and human experience.
Responsibilities:
Take lead in applying data insights, processes, and strategies within the unique challenges of online publishing to grow our business.",2.9,"Static Media
2.9",Remote,51 to 200 Employees,2012,Company - Private,Publishing,Media & Communication,Unknown / Non-Applicable
226,Data Analyst,$59K - $89K (Glassdoor est.),"Work activities:
Work closely with office staff and management to compile and summarize broad statistical information for use in developing internal reports, funding proposals, and external communications to various stakeholders such as City Council, and our constituents.
Liaise with experts in the fields of civil/real estate, mathematics, and computer science on data projects relating to policing, indigent defense, and criminal justice.
Collect, interpret, and analyze internal and external data to inform policy decisions and public commentary on law enforcement operations.
Identify shortcomings in available datasets and develop collaborative collection methods to respond to long-term Policy and other unit needs relating to caseload, workflow, and client outcomes.
Liaise between legal staff and IT department to ensure precise and accurate communication of data needs and availability.

Required

Familiar with data analysis programs, such as R, Stata, Visual Basic, Mega Stat, or SPSS. –this should be more than familiar – fluency in at least one of these programs is essential la with preference given for familiarity with the others.

Experience in law enforcement, real estate, operations management, statistics a plus.


Bachelor's or master's degree in Computer Science, Statistics, Mathematics, Economics, Econometrics, Business Administration, or a related discipline.",4.3,"Smart IMS
4.3","Philadelphia, PA",1001 to 5000 Employees,1994,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD)
227,Data Analyst/Power Apps Junior,$67K - $98K (Glassdoor est.),"Data Analyst/Power Apps Junior
Prometheus Federal Services (PFS), a trusted partner to federal health and social services agencies, has an opening for a Data Analyst/Power Apps Junior with Federal Consulting experience. You will work closely with and support Federal health and social services agency clients. You will collaborate with client leadership to shape work product development and ensure quality delivery.
The Data Analyst/Power Apps Junior will be responsible for driving defined PowerBI dashboards, data visualization reports, data models, automation processes, and general integration. As the PowerBI expert, this role will collaborate with stakeholders to define requirements, develop powerful data driven solutions, and support PowerBI training as needed (i.e. Dashboard Training). All applicants must reside in the U.S.
Essential Duties and Responsibilities:",3.4,"Prometheus Federal Services
3.4","Washington, DC",51 to 200 Employees,2014,Company - Private,Research & Development,Management & Consulting,$5 to $25 million (USD)
228,Data Visualization Analyst (Power BI),$67K - $91K (Glassdoor est.),"At MetaPhase, we believe Quirky is Cool and being authentic is the only way to be! We take the work we do very seriously and do a lot of important mission-focused work for our clients. We are individuals with different passions and strengths who take as much joy in the work we do as from those we work with. Today, we have a team that is invested in creating new solutions that lean forward, challenge the status quo, but also reflect our intimate knowledge of our customers’ business. Over the years we have fostered a culture in which we are united by shared values—passion, solidarity, generosity, curiosity, and boldness—and these come alive in the work we do and how we do it.
Together, we know our people are our difference—for our clients and our colleagues.
Are you ready to:
Work alongside a dedicated and diverse set of people to offer honest advice and practical guidance to our clients?",4.5,"MetaPhase Consulting
4.5","Indianapolis, IN",1 to 50 Employees,-1,Company - Private,-1,-1,$5 to $25 million (USD)
229,Data Analyst Associate - 2024,-1,"Center 1 (19052), United States of America, McLean, Virginia
Data Analyst Associate - 2024
Key Role Details
Full-time new hires for this role will start as a cohort in a rotational program either February 2024 or August 2024.
This role is a full-time associate position within a two-year rotational program, designed as a career accelerator to foster the next generation of leading talent.
Rotations occur at the one-year mark and allow for hands-on experience in two distinct roles.
Rotations may allow the opportunity for a change in location.
No agencies please. Capital One is an Equal Opportunity Employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex, race, color, age, national origin, religion, physical and mental disability, genetic information, marital status, sexual orientation, gender identity/assignment, citizenship, pregnancy or maternity, protected veteran status, or any other status prohibited by applicable national, federal, state or local law. Capital One promotes a drug-free workplace. Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, Article 23-A of the New York Correction Law; San Francisco, California Police Code Article 49, Sections 4901-4920; New York City’s Fair Chance Act; Philadelphia’s Fair Criminal Records Screening Act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries.",4.1,"Capital One
4.1","McLean, VA",10000+ Employees,1994,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD)
230,Data Analyst,-1,"REQUIRED SKILLS
Seeking for a strong data analyst who can perform independent.
Good to have Prior experience in banking domain is plus and understanding the finance various data transactions.
Should have strong SQL analytical (RDBMS & Cloud platform), problem-solving skills, data optimization, and strong communications in showcasing to business.
Must have experience with building SQL queries, data profiling, analysis, and mapping activities.
Should have experience in understanding ETL packages, reports, use cases and converting into technical aspects.
Strong understanding of data modeling, data warehouse & data lake concepts such as logical & physical models (OLTP & OLAP), data marts, entity relationship diagrams, normalization, source target mapping, and data classification.",-1,Honeysys LLC,Remote,-1,-1,-1,-1,-1,-1
231,Temporary - Analytics Data Analyst,$62K - $86K (Glassdoor est.),"The purpose of this role is to support IEEE’s growing need for user activity data gathering, reporting and analysis. A critical part of this role involves expanding current web analytics measurement, tracking, and reporting activities to include user-centric data such as site interaction patterns, behavioral data, and user engagement. The ideal candidate must have deep, hands-on experience with enterprise-class web analytics systems like Adobe Analytics, Google Analytics, Salesforce, etc., and BI reporting solutions like Tableau, Domo, etc. along with advanced-level proficiency in Microsoft Excel and PowerPoint. This is an individual contributor role with no people management responsibility. This position makes recommendations on practices and procedure to foster continuous improvements and innovation in the web analytics capabilities and processes.
KEY RESPONSIBILITIES:
SPECIFIC DUTIES INCLUDE BUT NOT LIMITED TO:
1. Track, compile, measure, and produce reports on a variety of website user activity metrics required to support IEEE business objectives and requests from external and internal stakeholders.",4.0,"IEEE Corporate
4.0","Piscataway, NJ",1001 to 5000 Employees,1963,Nonprofit Organization,Grantmaking & Charitable Foundations,Nonprofit & NGO,$100 to $500 million (USD)
232,Data Analyst,Employer Provided Salary:$40.00 Per Hour,"Complete Description:
The District of Columbia Office of Human Rights (OHR) works to eradicate discrimination, increase equal opportunity, and protect the human rights of individuals who live in, work in, or visit the District of Columbia. In support of this mission, the Data Analyst will be an experienced technologist and subject matter expert in the Data Services field; with a focus on data analysis and data mining. The selected candidate will analyze, compile, verify, and query data. They will perform statistical analysis of data as it pertains to incidents, cases and different outcomes. They will develop SQL queries used by reporting environments and data-driven dashboard applications; and create metadata and data dictionaries as required. The OHR Data Analyst will be responsible for creating scripts to identify and correct common errors and data inconsistencies in incoming data. The Data Analyst will also design and implement reports using SQL as well as a variety of reporting and business intelligence tools. The successful candidate will perform with minimal oversight and act as a technical lead on data-driven dashboard applications projects.",-1,gointellects,"Washington, DC",-1,-1,-1,-1,-1,-1
233,Data and Sales Operations Analyst,Employer Provided Salary:$70K - $100K,"Change the Game
LiveAction is changing the game on how people use and visualize their network. Gone are the days of static charts and tables. We have built a suite of tools to not only visualize your network but give awareness and control like no other. We solve many challenging problems including big analytics, working with millions of data points while ensuring our tools are meaningful to the customer.
LiveAction continues to receive rave reviews from our customers, and we aim to increase its use all over the world. As we look to the future, we plan to analyze billions of data points over a distributed network and control and visualize thousands of devices while providing awesome user experience.
Take Action
If you have a passion for technology, are driven, creative, and like to have fun, come join LiveAction on growing the next generation of award-winning networking tools. Our staff enjoys great benefits and a healthy, high-quality work environment that encourages innovation.",3.1,"LiveAction
3.1",Remote,51 to 200 Employees,2007,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
234,"Data Analyst, Jr",-1,"Team CATHEXIS elevates the government contracting experience through rapid response, deep skill, and thoughtful problem-solving and communication. Our core capabilities are our top-tier program and project management, data analytics, and audit services, the backbone of which is our integrated approach to operational excellence.
You worked hard to get to where you are. You strive to make every day better than the day before. So do we. Team CATHEXIS operates with an all-in mindset. We are working together to create a company that supports our shared values and individual goals. Our values are centered around Respect, Engagement, Customer Service, Integrity, Teamwork, and Excellence in everything we do for our employees, clients, partners, and communities. We believe success is best when we listen and lead with empathy; model high standards of ethics to provide a rewarding candidate experience; work hard, have fun, and appreciate the strengths we all bring to the team; and empower our employees to create innovative and trusted results.
We are looking for a dynamic Data Analyst to join our team Remotely! The Data Analyst will create and manage databases (Excel workbooks, Microsoft Access, basic SQL Server), will design and execute analyses, and will maintain and create new Standard Operating Procedures as needed.",4.4,"CATHEXIS
4.4",Remote,51 to 200 Employees,2006,Private Practice / Firm,Business Consulting,Management & Consulting,Unknown / Non-Applicable
235,Data Analyst,Employer Provided Salary:$48.00 Per Hour,"Role: OHR - Data Analyst (716711)
Location: 441 4th St, NW Washington DC 20001 (ONSITE)
Duration: Three months of contract, but there's chances it could be extended for 12 months.
Pay Rate: $48/hr on (W2/1099)
Short Description: One of our Govt. clients in the District of Columbia is looking for a Data Analyst to support the reporting, tracking, data entry, data analysis, and overall case management data for the agency.
Complete Description:
Our Client, The District of Columbia Office of Human Rights (OHR) works to eradicate discrimination, increase equal opportunity, and protect the human rights of individuals who live in, work in, or visit the District of Columbia. In support of this mission, the Data Analyst will be an experienced technologist and subject matter expert in the Data Services field; with a focus on data analysis and data mining. The selected candidate will analyze, compile, verify, and query data. They will perform statistical analysis of data as it pertains to incidents, cases and different outcomes. They will develop SQL queries used by reporting environments and data-driven dashboard applications; and create metadata and data dictionaries as required. The OHR Data Analyst will be responsible for creating scripts to identify and correct common errors and data inconsistencies in incoming data. The Data Analyst will also design and implement reports using SQL as well as a variety of reporting and business intelligence tools. The successful candidate will perform with minimal oversight and act as a technical lead on data-driven dashboard applications projects.",1.0,"Changing Technologies, Inc.
1.0","Washington, DC",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
236,Data Analyst,Employer Provided Salary:$45K - $81K,"Flexible Work Eligible: None
DISCOVER your opportunity

As part of the Enterprise Operations Organization that provides support to XL's Underwriting businesses, Programs is an Operations Unit which supports Underwriting operations focusing on the operational aspects of the business for both the XL Underwriters and external Program Administrators. This position supports the North America Programs Underwriting Business.

The Data Analyst is part of the Middle Office Regulatory Operation Unit and works closely with external TPAs (Third Party Adminstrators) and PAs (Programs Administrators) in the mass transfer of claim and premium electronic data into the AXA XL applications (WINS/XLGC). This includes reviewing the monthly data transmissions and working with the production source to eliminate discrepancies of the electronic data feed. Coordinating the monthly electronic processing to ensure receipt of data, successful posting of financial and statistical records within WINS and error correction/reconciliation process. Also includes supporting various business units to ensure that all necessary reporting needs are met and all AXA XL interfaced downstream systems maintain high data quality.",3.9,"XL Catlin
3.9","Exton, PA",5001 to 10000 Employees,1986,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD)
237,Junior Data Analyst,Employer Provided Salary:$70K,"Position Summary:
Position Description: Junior Data Analyst
Location: National Capital Region
Work Posture: Hybrid: In-Person & Telework /
Employment Category: Full Time / Exempt
Travel: Yes, some travel required.
Deployment: No
Drug screening: Yes",4.0,"Sancorp Consulting, LLC
4.0","Arlington, VA",1 to 50 Employees,-1,Contract,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
238,Data Analyst,Employer Provided Salary:$50.00 Per Hour,"Responsibilities:
1. Tracks agency data and creates a comprehensive database housing all relevant agency data in one place.
2. Analyzes information and statistical data to prepare reports and studies for use by the agency for purposes of sharing agency performance metrics with the Mayor, the Council, and the public .
3. Designs and builds relational databases. Performs data access analysis design, and archive/recovery design and implementation.
4. Develops strategies for data acquisitions, archive recovery, and implementation of a database.
5. Plans, organizes, and conducts research in a variety of areas, such as new or existing products, science, social science, law or business in support of an IT initiative.",-1,Gointellects Inc.,"Washington, DC",-1,-1,-1,-1,-1,-1
239,Data Analyst,Employer Provided Salary:$75K - $85K,"About Us
Scorpion is the leading provider of technology and services helping local businesses thrive. We do this by helping customers understand local market dynamics, make the most of their marketing, and deliver experiences their customers will love. We offer tools to know what’s going on with marketing, competitors, and customers. We offer a unique blend of AI support and teams of real human people with local expertise committed to customer success. At Scorpion, we are ready to do whatever it takes to help our clients reach their goals. Our technology and personalized tools bring everything together to help local businesses easily understand their unique business, market, and customer needs. We put SEO, Reviews, Advertising, Email Marketing, Chat and Messaging, Social Media, Website, Lead Management, Appointment Scheduling, and more to work for local businesses. We’re a technology-led service with a human touch.

About the Role
As a Data Analyst at Scorpion, you’ll work with our growing data science team to assist in developing and evaluating data products for Scorpion and its clients. This role entails data analysis in support of business decision-making as well as data discovery and evaluation in collaboration with data engineers and data scientists building machine learning models.",3.0,"Scorpion
3.0",Remote,501 to 1000 Employees,2001,Company - Private,Advertising & Public Relations,Media & Communication,$100 to $500 million (USD)
